Almeria2023 PG3-SARAH3,Almeria2023 PG3-ERA5,Almeria2023 RN-MERRA2,Almeria2023 PV-MEAS
0.34799,0.33041000000000004,0.24,0.4086634574915825
0.21735,0.13284,0.112,0.19458799302549304
0.05682,0.0254,0.026,0.04478602994227994
0.0034,0.0,0.0,0.0017766619568702902
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0025,0.01341,0.016,0.020507916716770883
0.06725,0.09558,0.112,0.11226780578603496
0.22823,0.27946,0.279,0.32063642376142376
0.41357,0.42446,0.451,0.5149758372414622
0.56816,0.5468500000000001,0.575,0.6722434538840789
0.68464,0.65475,0.657,0.7806996678090428
0.75434,0.67901,0.698,0.8413393608706109
0.7555599999999999,0.6948799999999999,0.697,0.8181897095959596
0.75494,0.65462,0.663,0.8045484607984608
0.68379,0.5282100000000001,0.591,0.7118140106421357
0.5731,0.44523,0.477,0.5679805871212121
0.39711,0.29668,0.335,0.39144439183501684
0.21666999999999997,0.137,0.167,0.18336734157046658
0.05557,0.01875,0.034,0.03871086209315376
0.0029300000000000003,0.0,0.0,0.0028182118807118807
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00254,0.01325,0.017,0.024708839135401638
0.061380000000000004,0.0953,0.138,0.13624915574394741
0.23501,0.28211,0.314,0.34014343584656087
0.42308,0.46199,0.472,0.5341728294853295
0.57962,0.6025900000000001,0.592,0.691481969997595
0.69233,0.70201,0.673,0.8029513888888888
0.77175,0.75774,0.714,0.8536743927368927
0.78996,0.76339,0.715,0.8565340909090909
0.76239,0.7215,0.68,0.8136780753968254
0.69111,0.63152,0.607,0.7186273072991823
0.5721499999999999,0.50152,0.496,0.5736111111111111
0.40638,0.33217,0.349,0.3926436988936989
0.22452,0.14296,0.18,0.1885474912818663
0.057,0.01899,0.036,0.04571064138407888
0.00395,0.0,0.0,0.002561442299983966
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00204,0.01289,0.017,0.024647334956709958
0.061149999999999996,0.09481999999999999,0.135,0.13413735695246112
0.23162,0.28043,0.309,0.33550328433140936
0.42062,0.46396,0.466,0.5297006523569023
0.58553,0.61212,0.587,0.6809651575276575
0.70793,0.71702,0.669,0.7862460167147667
0.7831699999999999,0.76379,0.71,0.821375962000962
0.8094,0.77666,0.715,0.8343535804473304
0.78292,0.73645,0.68,0.7968205116642617
0.7068099999999999,0.64673,0.608,0.71344114508177
0.58941,0.51025,0.497,0.5726927008177009
0.41052999999999995,0.3356,0.351,0.38981406325156326
0.22561,0.14361000000000002,0.182,0.1866287503006253
0.05744,0.01924,0.036,0.044353692931297095
0.00395,0.0,0.0,0.002439283209074876
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00204,0.01277,0.016,0.022979266624579126
0.060399999999999995,0.09595000000000001,0.137,0.1360934305856181
0.23284,0.287,0.314,0.3410830778018278
0.42324,0.47334,0.471,0.5385392240860991
0.5831799999999999,0.62064,0.591,0.6830840022246272
0.7014,0.7218300000000001,0.67,0.7794975423881674
0.77735,0.77675,0.709,0.8444414381914382
0.79806,0.7835700000000001,0.709,0.8548205266955267
0.77276,0.7413,0.674,0.8111396705146705
0.7029500000000001,0.65144,0.601,0.7164857278138528
0.58186,0.51506,0.491,0.5781389039201539
0.41067000000000004,0.33913,0.345,0.39230098605098607
0.2265,0.1453,0.179,0.18661785263347763
0.05714,0.01923,0.036,0.045180582361311526
0.0039700000000000004,0.0,0.0,0.002601383878467212
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00158,0.01257,0.016,0.023550033319304154
0.05956,0.09434999999999999,0.135,0.13323717206790126
0.23022,0.27968,0.31,0.3306793756012506
0.41688,0.45923,0.465,0.5300632816257816
0.5728,0.60245,0.585,0.685598544973545
0.68421,0.69928,0.664,0.7913566468253969
0.75151,0.75137,0.704,0.8472184644059644
0.7768200000000001,0.75822,0.705,0.851440370971621
0.7494,0.71926,0.67,0.8079887415824916
0.68279,0.63539,0.599,0.7170638678451179
0.56965,0.5039399999999999,0.49,0.5797793786075036
0.40182999999999996,0.32592000000000004,0.345,0.3940053436147186
0.22231,0.14376,0.179,0.1904609713203463
0.05615,0.01859,0.035,0.04609919958513709
0.00444,0.0,0.0,0.0027595769199935867
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00152,0.01231,0.017,0.023608740430094595
0.05927,0.09053,0.134,0.13073431487493986
0.22422,0.27246,0.304,0.3240954936267436
0.40716,0.44916,0.458,0.5122957626863877
0.56328,0.58582,0.578,0.6755896013708513
0.6755800000000001,0.68789,0.658,0.7903589466089466
0.74685,0.7405700000000001,0.698,0.85102889009139
0.76498,0.74815,0.695,0.8528946458633959
0.73965,0.6876,0.657,0.8104745370370371
0.67187,0.60645,0.553,0.6713934358465609
0.5522999999999999,0.46286,0.424,0.40020348575036074
0.39594999999999997,0.27347000000000005,0.279,0.37147667147667146
0.20788,0.13269,0.144,0.2214614523208273
0.06263,0.0154,0.037,0.054171082351290686
0.00027,0.0,0.0,0.0029192780984447653
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00155,0.01191,0.017,0.022904461529982365
0.059340000000000004,0.09197,0.132,0.1290984623015873
0.22524,0.2755,0.303,0.3220061477873978
0.4075,0.45204,0.458,0.518142549001924
0.5639500000000001,0.59435,0.575,0.6719680059523809
0.6791,0.69436,0.654,0.779250465969216
0.75024,0.7504299999999999,0.695,0.8371625481000481
0.77362,0.75801,0.699,0.8397328944203944
0.74921,0.70827,0.666,0.7802560575998077
0.68001,0.6009099999999999,0.594,0.6824654656685907
0.5637000000000001,0.49807,0.475,0.5260730444324194
0.39319,0.32883,0.332,0.35286439544252046
0.21489,0.13888999999999999,0.171,0.17653563161375663
0.06528,0.0212,0.039,0.05434773754409171
0.00495,0.0,0.0,0.0030428541366041366
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00069,0.011980000000000001,0.017,0.025881832712041048
0.06355,0.09315000000000001,0.131,0.1323871151996152
0.21918,0.28061,0.302,0.3118530919312169
0.4025,0.45959,0.459,0.48082217261904764
0.5670499999999999,0.60089,0.579,0.6341157106782107
0.6812699999999999,0.69625,0.659,0.7613189183501684
0.74915,0.7435700000000001,0.699,0.8257970328282829
0.7688200000000001,0.74513,0.689,0.8349322841510342
0.74172,0.70826,0.654,0.7767148794492544
0.67783,0.6267999999999999,0.581,0.6878145292207792
0.56132,0.46928,0.467,0.5451298701298701
0.39951,0.3137,0.324,0.36996095628908127
0.21988,0.14063,0.167,0.17422626563251564
0.06268,0.019469999999999998,0.04,0.05075710703262787
0.00497,0.0,0.0,0.0029758617925284593
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00069,0.012539999999999999,0.018,0.025855458102853935
0.06441,0.09139,0.123,0.12220775462962963
0.21336000000000002,0.27655,0.274,0.2819696218133718
0.38712,0.45904,0.421,0.4537202380952381
0.5549700000000001,0.60236,0.53,0.6286708228114478
0.6745099999999999,0.70501,0.613,0.7164141414141414
0.74902,0.76115,0.656,0.7719456469456469
0.78114,0.74998,0.651,0.793335137085137
0.75754,0.68291,0.615,0.7610090863997114
0.67911,0.56849,0.539,0.6833519345238095
0.56108,0.47019,0.428,0.5274192821067821
0.38795999999999997,0.32598,0.294,0.34213507846320346
0.21377000000000002,0.13834,0.156,0.17272483014670514
0.06615,0.022940000000000002,0.041,0.0567181294592753
0.00443,0.0,0.0,0.004482592041446208
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00031,0.011,0.017,0.028465189093314094
0.06167,0.07798999999999999,0.131,0.12890850468975468
0.22291,0.24555000000000002,0.299,0.3066549047017797
0.41045,0.44639,0.452,0.4941575351731602
0.57196,0.5913099999999999,0.571,0.6447672408609909
0.69029,0.68452,0.651,0.7645863395863396
0.0,0.6918500000000001,0.694,0.8273339796777297
0.78651,0.72987,0.701,0.827674062049062
0.75761,0.70674,0.667,0.7984175835738335
0.68332,0.6095900000000001,0.596,0.7073365725709476
0.57902,0.48002999999999996,0.488,0.5648108691077441
0.41001,0.33317,0.341,0.3804973094035594
0.22644999999999998,0.13841,0.176,0.18726382124819624
0.06531,0.021929999999999998,0.039,0.05837634154040404
0.00347,0.0,0.0,0.0010440679112554113
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.008490000000000001,0.018,0.02639680886243386
0.059539999999999996,0.06834,0.131,0.1014159647065897
0.19100999999999999,0.21480000000000002,0.3,0.30166809463684463
0.32716,0.38319,0.457,0.4444731917388167
0.48931,0.47343999999999997,0.568,0.6509879298941799
0.6582899999999999,0.60681,0.649,0.7691511468855219
0.6881900000000001,0.6735099999999999,0.691,0.8296826148388649
0.77927,0.68206,0.69,0.831193256974507
0.75146,0.70408,0.654,0.7851654566498316
0.6925399999999999,0.62359,0.581,0.6907375465969215
0.57598,0.45844,0.47,0.5517836474867724
0.41061000000000003,0.31325,0.327,0.36591698232323233
0.22483,0.13474,0.17,0.1804155768999519
0.06353,0.02174,0.041,0.05031150367764951
0.00564,0.0,0.0,0.002622632325236492
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.01108,0.018,0.022620428491261824
0.056600000000000004,0.08687,0.128,0.12466467001362834
0.21963999999999997,0.26544,0.296,0.3160665434102934
0.40396,0.43441,0.453,0.5074865094396345
0.5649400000000001,0.58033,0.578,0.6658993205868206
0.68233,0.68914,0.66,0.7699412277537278
0.75858,0.74929,0.702,0.8247110239297739
0.77934,0.7622899999999999,0.706,0.8253291847041847
0.7551100000000001,0.72399,0.672,0.7899230399230399
0.68277,0.60812,0.601,0.7010878878066378
0.57143,0.45257,0.488,0.5601329515392015
0.40804,0.31695999999999996,0.343,0.37777871723184225
0.22361,0.12706,0.178,0.17315833308281225
0.05743,0.02087,0.038,0.03594969311167228
0.005019999999999999,0.0,0.0,0.0035604898188231525
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.01074,0.018,0.020814930806076642
0.055119999999999995,0.08581,0.125,0.12595955838143338
0.22188,0.27005,0.299,0.3202225003006253
0.40539,0.43533999999999995,0.454,0.5219033715127465
0.56108,0.5614,0.576,0.6832036886724386
0.67749,0.69557,0.657,0.7949453613516113
0.74826,0.71604,0.698,0.850559163059163
0.7721399999999999,0.7495700000000001,0.686,0.8547829485329486
0.74421,0.6598099999999999,0.603,0.8153972763347763
0.67823,0.59614,0.52,0.7191877855940356
0.57074,0.48083,0.424,0.5695259890572391
0.40839,0.31781,0.285,0.38976145382395383
0.22619,0.12311,0.168,0.1891483661014911
0.0597,0.02092,0.039,0.04678411871693122
0.00501,0.0,0.0,0.0026431748035914706
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.01085,0.014,0.018767511674282512
0.053259999999999995,0.08243,0.133,0.12428979226791727
0.22194,0.24077,0.31,0.32528728505291005
0.4091,0.40828,0.466,0.5265018112674362
0.57292,0.56152,0.585,0.6828589090307841
0.68579,0.70211,0.663,0.7980004659692159
0.75693,0.75109,0.703,0.8580804322991823
0.78615,0.72656,0.706,0.8632380351130351
0.75928,0.68425,0.672,0.8190517526455027
0.69123,0.5730599999999999,0.6,0.7214263167388167
0.5769,0.45613,0.489,0.5803838233525733
0.41344,0.31216000000000005,0.344,0.3913957281144781
0.22786,0.13827,0.178,0.18576933772246274
0.06104,0.01816,0.034,0.047341515101410936
0.00497,0.0,0.0,0.003023120089786757
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.009970000000000001,0.014,0.022561353615520283
0.05156,0.08352,0.134,0.12320861091069424
0.0,0.26156999999999997,0.311,0.2745092291967292
0.40725,0.44189,0.469,0.49756850499037997
0.5302,0.58424,0.589,0.5948920003607504
0.68459,0.67735,0.668,0.747045416967292
0.7546799999999999,0.74403,0.707,0.8377262205387206
0.77447,0.75287,0.71,0.8427823623136124
0.75328,0.71658,0.675,0.8025624549062049
0.67608,0.6318400000000001,0.602,0.7306205657768158
0.21575999999999998,0.50499,0.451,0.5452985960798461
0.41225,0.29002,0.259,0.3246772035834536
0.22644,0.13885,0.153,0.1844259184102934
0.06218,0.02309,0.039,0.048421738215488216
0.00504,0.0,0.0,0.0019042150172358507
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00878,0.016,0.018466385080968414
0.05399,0.07593000000000001,0.13,0.11572138798701298
0.21334,0.23456,0.302,0.2639302248677249
0.27938999999999997,0.40482,0.456,0.336663697991823
0.35468,0.54037,0.572,0.48082123316498315
0.6387999999999999,0.61505,0.654,0.6973383387445887
0.70678,0.70608,0.696,0.683263250060125
0.73254,0.73449,0.699,0.8079718314093314
0.74601,0.7138,0.666,0.7626619618807119
0.67861,0.62883,0.595,0.6947131283068783
0.56564,0.49798000000000003,0.473,0.5619017556517556
0.40841000000000005,0.329,0.34,0.37960332491582494
0.22591999999999998,0.14423,0.176,0.18285609066859068
0.061130000000000004,0.02502,0.037,0.04647437895823312
0.0045,0.0,0.0,0.0023121562850729515
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.01093,0.016,0.021030245660974826
0.0545,0.0819,0.123,0.11633195872414621
0.21334999999999998,0.24697,0.285,0.2969685696248196
0.40006,0.42625,0.434,0.48536199044011546
0.5636599999999999,0.5638200000000001,0.549,0.6394895758177008
0.67327,0.6732899999999999,0.63,0.7446838173400674
0.7443,0.73225,0.674,0.7998474326599326
0.75836,0.7394400000000001,0.691,0.8154104286916787
0.7375499999999999,0.70958,0.662,0.77202643999519
0.67633,0.63403,0.592,0.6868467036435787
0.56563,0.5022099999999999,0.484,0.5505685575998076
0.40776,0.33244999999999997,0.341,0.3769283234126984
0.22599,0.14471,0.176,0.183972349987975
0.06713,0.02139,0.037,0.04935222788399872
0.0024300000000000003,0.0,0.0,0.0028814539241622575
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.009380000000000001,0.015,0.02101700612273529
0.05761,0.0834,0.128,0.0672665822410614
0.13913,0.26126,0.299,0.17272915163540165
0.35588,0.44268,0.453,0.5113957656926407
0.54913,0.58463,0.572,0.6316870340307841
0.66827,0.6842,0.65,0.7441774515993266
0.73815,0.74082,0.69,0.7981977513227513
0.76313,0.7508400000000001,0.692,0.8124098124098124
0.74061,0.71311,0.658,0.7737041170634921
0.67155,0.6284099999999999,0.585,0.678594727032227
0.55691,0.5021100000000001,0.474,0.5475733901515152
0.40024,0.33498,0.33,0.36870020893458394
0.22068000000000002,0.14637999999999998,0.17,0.18009822931697933
0.06411,0.019690000000000003,0.038,0.05181605865199615
0.00445,0.0,0.0,0.0033129471801346803
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00957,0.016,0.018987703423120093
0.05744,0.08231999999999999,0.12,0.08693877039241622
0.20453,0.26239,0.277,0.29085328733766236
0.39189999999999997,0.43832,0.425,0.453255772005772
0.54745,0.5771799999999999,0.543,0.627801452020202
0.6637799999999999,0.67892,0.616,0.7358063522126023
0.73591,0.73256,0.652,0.7961685305435305
0.75539,0.7422000000000001,0.638,0.8103599236411736
0.73039,0.7033400000000001,0.593,0.7688775778619529
0.66388,0.62329,0.552,0.683882726070226
0.5512999999999999,0.49838,0.459,0.547163976070226
0.39752,0.33332,0.328,0.36914381914381916
0.22097999999999998,0.14615,0.172,0.18270765692640692
0.06292,0.019629999999999998,0.038,0.05063294778138528
0.00442,0.0,0.0,0.0014194599767516434
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0086,0.015,0.022037760291406125
0.05552,0.08063,0.118,0.11442465954184704
0.20204,0.26027999999999996,0.276,0.277245670995671
0.37483999999999995,0.43985,0.426,0.4530453342953343
0.54346,0.58499,0.544,0.5995304608585859
0.65871,0.68286,0.622,0.6964199284511785
0.7286900000000001,0.7363500000000001,0.663,0.7539575441919192
0.7524,0.74193,0.666,0.7681220689033189
0.72294,0.70305,0.632,0.7370389159451659
0.65378,0.61936,0.56,0.6527279867123618
0.5411699999999999,0.49367,0.457,0.5186207311207311
0.38927,0.33138,0.317,0.3459842096560847
0.21650999999999998,0.14614,0.163,0.17002803330928332
0.06336,0.019370000000000002,0.037,0.05114560811487895
0.00333,0.0,0.0,0.002160009569905403
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00831,0.015,0.017881522817460315
0.055200000000000006,0.07931999999999999,0.119,0.09812287683381433
0.20183,0.26189,0.277,0.2726192355098605
0.38012999999999997,0.43864,0.426,0.45531655844155844
0.53674,0.58088,0.537,0.6073252991221741
0.6519299999999999,0.68189,0.616,0.7233557674963925
0.72648,0.73537,0.656,0.7857744107744108
0.75488,0.72753,0.643,0.7944136303511303
0.72738,0.70068,0.595,0.7513221876503127
0.65914,0.62239,0.511,0.644871896043771
0.54169,0.49623,0.405,0.4944677429052429
0.38312,0.33159,0.258,0.3303652221620972
0.21015,0.14468999999999999,0.124,0.15439551767676768
0.06296,0.01866,0.026,0.03435510211239378
0.00378,0.0,0.0,0.0006327185545935547
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00826,0.013,0.019390844456469457
0.055159999999999994,0.08098000000000001,0.114,0.1154244816718775
0.19501,0.26459,0.269,0.24786142676767678
0.37471,0.43921,0.412,0.442557457010582
0.53379,0.57968,0.524,0.5911954365079365
0.65344,0.6835,0.601,0.7192854888167388
0.73087,0.74224,0.649,0.7914731391293891
0.7582300000000001,0.75034,0.668,0.8009635040885041
0.73298,0.7111900000000001,0.636,0.7561855534511784
0.66583,0.62907,0.565,0.6704853595478596
0.55308,0.50029,0.452,0.5330655889249639
0.39465,0.33412000000000003,0.314,0.35581766323953823
0.21686000000000002,0.14584,0.16,0.17821387235449734
0.0626,0.01831,0.036,0.05349501437991022
0.00272,0.0,0.0,0.0024435014830848163
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.008119999999999999,0.012,0.019432847322430655
0.05171,0.07729000000000001,0.121,0.1152595906986532
0.20862999999999998,0.25765,0.29,0.29487321127946126
0.39852,0.42102999999999996,0.446,0.48480696097883597
0.5639,0.57566,0.562,0.6387462797619048
0.68412,0.68121,0.645,0.7408914291726791
0.75329,0.7387400000000001,0.688,0.8092776725589226
0.77251,0.75627,0.694,0.8156866281866282
0.75246,0.71935,0.661,0.773361780002405
0.68586,0.62846,0.589,0.6777755230880231
0.57486,0.50099,0.48,0.535844494047619
0.41591,0.33100999999999997,0.337,0.354641090969216
0.22763,0.14428,0.173,0.16713132064694564
0.06168,0.02035,0.034,0.0453412099667308
0.0034100000000000003,0.0,0.0,0.0015282758136924803
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00813,0.01,0.02209095769199936
0.054189999999999995,0.07744,0.125,0.1548453282828283
0.18928999999999999,0.24001,0.302,0.279787270021645
0.11244,0.38583,0.461,0.1379396645021645
0.29158,0.5539400000000001,0.577,0.5968377976190476
0.5845199999999999,0.6718099999999999,0.656,0.7541134935666186
0.68084,0.7373500000000001,0.697,0.8137513528138528
0.7599400000000001,0.75301,0.7,0.8075227723665224
0.74674,0.71701,0.666,0.7715863997113998
0.6851,0.63339,0.594,0.6856318016474267
0.57104,0.50424,0.482,0.5476477949134199
0.41122000000000003,0.33709,0.336,0.37122564935064933
0.22412,0.14780000000000001,0.171,0.1814852392977393
0.06665,0.01995,0.034,0.052488895903479243
0.00065,0.0,0.0,0.002782550204425204
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00744,0.01,0.017143603194644863
0.0508,0.07794,0.122,0.06954376127344877
0.18514,0.25747000000000003,0.295,0.22198604347041848
0.35216000000000003,0.43899,0.452,0.4718128081409331
0.53862,0.58512,0.573,0.6374554698773449
0.6835800000000001,0.6875399999999999,0.654,0.7619592502405003
0.74507,0.7465,0.696,0.8385360299422799
0.77271,0.7586,0.698,0.8460648148148148
0.7532000000000001,0.72409,0.664,0.7975476491101491
0.68784,0.63916,0.592,0.7091566708754209
0.5752,0.51151,0.482,0.5657617845117845
0.4145,0.33797000000000005,0.339,0.38017169462481964
0.22784000000000001,0.1462,0.174,0.18116093975468975
0.060020000000000004,0.01847,0.031,0.04870554478314896
0.00234,0.0,0.0,0.0023320822310405644
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00719,0.011,0.017765027757736092
0.04069,0.07073,0.117,0.09204237313612314
0.18051,0.23658,0.266,0.26712117454304957
0.38283999999999996,0.42512,0.403,0.4590354813011063
0.37324,0.5735,0.501,0.5878368882275132
0.57827,0.67596,0.58,0.5418549332611833
0.63589,0.73497,0.62,0.658590367965368
0.66779,0.74133,0.629,0.5853997564935065
0.6819,0.70386,0.615,0.6388041501322751
0.66538,0.62336,0.568,0.5502773268398269
0.56012,0.50027,0.467,0.36774515993265994
0.40227999999999997,0.33466,0.326,0.35532726821789323
0.22419,0.14632,0.167,0.180057457010582
0.05978,0.01864,0.035,0.047892484116963285
0.00191,0.0,0.0,0.0013872261804553471
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00723,0.01,0.014587189604377104
0.04623,0.07743000000000001,0.12,0.10385147982804233
0.20961000000000002,0.26275,0.292,0.2872341344997595
0.40362,0.44783,0.45,0.47324679082491583
0.5696599999999999,0.59676,0.57,0.6239466841029341
0.68704,0.69872,0.651,0.7257220643939394
0.75209,0.75159,0.694,0.7886209565897065
0.76939,0.75712,0.698,0.8068707912457912
0.74539,0.71677,0.666,0.7709691783910534
0.68101,0.63393,0.595,0.6832230414261664
0.57265,0.50647,0.484,0.5481768954425205
0.41757,0.33874,0.338,0.37061049482924485
0.23143,0.14732,0.172,0.17903439153439155
0.05742,0.018449999999999998,0.032,0.04364387951940035
0.00234,0.0,0.0,0.000945703312890813
