Time,Ammonia produced (H2 end-user) (kg/h),Water supply (kg/h),H2_from_AEC (kg/h),H2_pipeline_to_demand (kg/h),H2_to_storage (kg/h),H2_from_storage (kg/h),H2_storage_undergroundpipes (kg),PV fixed support (kWh),Power_to_the_grid (kWh),Electricity_to_batteries (kWh),Electricity_from_batteries (kWh),Electricity_stored (kWh),Electricity consumption
3657,16269.149629942167,26498.61947576323,2977.119898101999,2931.3783117012913,194912.72850908487,194866.98692268415,10589.756575125875,398362.40814457304,0.0,55640.49173440231,0.0,72490.96420230668,342721.9164101707
3658,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,131819.32356181176,127401.04019593605,15008.039941001585,508600.01740269666,0.0,0.0,0.0,72490.96420230668,508600.01740269666
3659,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,179590.0639622881,175171.7805964124,19426.323306877297,553504.5133791444,0.0,0.0,0.0,72490.96420230668,553504.5133791444
3660,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,164720.4097087624,160302.12634288668,23844.606672752998,539527.0383808302,0.0,0.0,0.0,72490.96420230668,539527.0383808302
3661,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,162358.3758248378,157940.09245896208,28262.890038628713,537306.7265299411,0.0,0.0,0.0,72490.96420230668,537306.7265299411
3662,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,134358.04501973078,129939.76165385506,32681.17340450443,510986.41557314055,0.0,0.0,0.0,72490.96420230668,510986.41557314055
3663,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,58968.24700013559,54549.96363425988,37099.45677038014,440120.00543472107,0.0,0.0,0.0,72490.96420230668,440120.00543472107
3664,16269.149629942167,61025.81356251309,6856.250153748346,2931.3783117012913,3924.8718420470536,0.0,41024.32861242719,362968.53930894204,0.0,0.0,0.0,72490.96420230668,362968.53930894204
3665,16269.149629942167,43224.44638556785,4856.266551418548,2931.3783117012913,1924.888239717257,0.0,42949.21685214445,258089.3992027675,0.0,0.0,0.0,72490.96420230668,258089.39920276747
3666,16269.149629942167,19085.26185740683,2144.2291696796574,2931.3783117012913,0.0,787.1491420216262,42162.06771012282,116610.07909788037,0.0,0.0,0.0,72490.96420230668,116610.07909788037
3667,16269.149629942167,600.9227112765442,67.51366661191975,2931.3783117012913,0.0,2863.864645089372,39298.20306503345,9659.23068989189,0.0,0.0,0.0,72490.96420230668,9659.23068989189
3668,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,36366.824753332156,0.0,0.0,0.0,6182.276859378024,66308.68734292866,6182.276859378024
3669,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,33435.44644163086,0.0,0.0,0.0,6182.276859378122,60126.41048355054,6182.276859378024
3670,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,30504.06812992957,0.0,0.0,0.0,6182.276859378024,53944.133624172515,6182.276859378024
3671,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,27572.689818228275,0.0,0.0,0.0,6182.276859378024,47761.85676479449,6182.276859378024
3672,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,24641.31150652698,0.0,0.0,0.0,6182.27685937802,41579.57990541647,6182.276859378024
3673,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,21709.933194825688,0.0,0.0,0.0,6182.27685937802,35397.30304603845,6182.276859378024
3674,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,18778.554883124398,0.0,0.0,0.0,6182.276859378024,29215.02618666042,6182.276859378024
3675,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,15847.176571423108,0.0,0.0,0.0,6182.276859378024,23032.749327282396,6182.276859378024
3676,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,12915.798259721816,0.0,0.0,0.0,6182.276859378024,16850.472467904372,6182.276859378024
3677,16269.149629942167,933.2933375249027,104.85550647092282,2931.3783117012913,0.0,2826.522805230369,10089.275454491446,11582.335442630547,0.0,0.0,0.0,16850.472467904372,11582.335442630549
3678,16269.149629942167,5692.236395171848,639.5227589975572,2931.3783117012913,0.0,2291.855552703735,7797.419901787711,39117.69894775222,0.0,0.0,0.0,16850.472467904372,39117.698947752215
3679,16269.149629942167,17674.197471425166,1985.6960859146175,2931.3783117012913,0.0,945.6822257866743,6851.737676001037,108445.62528398081,0.0,0.0,0.0,16850.472467904372,108445.62528398081
3680,16269.149629942167,43694.77755702072,4909.108258531279,2931.3783117012913,1977.7299468299875,0.0,8829.467622831024,260860.4183237591,0.0,0.0,0.0,16850.472467904372,260860.41832375905
3681,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,4418.28336587571,0.0,13247.750988706734,398851.9257179974,0.0,10008.886099480616,0.0,26859.35856738499,388843.03961851675
3682,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,111714.13751045309,107295.85414457737,17666.03435458243,489701.1425144195,0.0,0.0,0.0,26859.35856738499,489701.1425144195
3683,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,188842.91323199286,184424.62986611715,22084.31772045815,562202.1916926668,0.0,0.0,0.0,26859.35856738499,562202.1916926668
3684,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,204289.12693750017,199870.84357162446,26502.601086333867,576721.6325758437,0.0,0.0,0.0,26859.35856738499,576721.6325758437
3685,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,154452.2565297951,150033.97316391938,30920.88445220956,575506.5800275225,0.0,45631.605634921594,0.0,72490.96420230658,529874.9743926009
3686,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,111509.5518984596,107091.26853258388,35339.167818085276,489508.83203914564,0.0,0.0,0.0,72490.96420230658,489508.83203914564
3687,16269.149629942167,65417.549422136195,7349.661677577002,2931.3783117012913,19669.210805389113,15250.927439513403,39757.451183960984,403178.9114116594,0.0,0.0,0.0,72490.96420230658,403178.9114116594
3688,16269.149629942167,56939.71877960699,6397.177404888846,2931.3783117012913,3465.799093187554,0.0,43223.25027714854,338894.7643587499,0.0,0.0,0.0,72490.96420230658,338894.7643587499
3689,16269.149629942167,37055.24445843514,4163.156714905188,2931.3783117012913,1231.7784032038962,0.0,44455.028680352436,221742.71937600686,0.0,0.0,0.0,72490.96420230658,221742.71937600686
3690,16269.149629942167,17007.945443354594,1910.8426705608886,2931.3783117012913,0.0,1020.5356411403991,43434.49303921204,104590.67439326378,0.0,0.0,0.0,72490.96420230658,104590.67439326378
3691,16269.149629942167,998.2566872007178,112.15413880700065,2931.3783117012913,0.0,2819.2241728942913,40615.268866317725,11958.215007938557,0.0,0.0,0.0,72490.96420230658,11958.215007938557
3692,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,37683.89055461643,0.0,0.0,0.0,6182.276859378024,66308.68734292856,6182.276859378024
3693,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,34752.51224291514,0.0,0.0,0.0,6182.276859378024,60126.41048355054,6182.276859378024
3694,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,31821.133931213844,0.0,0.0,0.0,6182.276859378024,53944.133624172515,6182.276859378024
3695,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,28889.755619512554,0.0,0.0,0.0,6182.276859378027,47761.85676479449,6182.276859378024
3696,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,25958.377307811264,0.0,0.0,0.0,6182.276859378024,41579.57990541647,6182.276859378024
3697,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,23026.998996109975,0.0,0.0,0.0,6182.276859378024,35397.30304603845,6182.276859378024
3698,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,20095.620684408685,0.0,0.0,0.0,6182.276859378024,29215.02618666042,6182.276859378024
3699,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,17164.242372707395,0.0,0.0,0.0,6182.276859378024,23032.749327282396,6182.276859378024
3700,16269.149629942167,0.0,0.0,2931.3783117012913,0.0,2931.3783117012913,14232.864061006105,0.0,0.0,0.0,6182.276859378024,16850.472467904372,6182.276859378024
3701,16269.149629942167,501.2115234020365,56.311114654218805,2931.3783117012913,0.0,2875.067197047073,11357.796863959033,9082.299264070292,0.0,0.0,0.0,16850.472467904372,9082.299264070292
3702,16269.149629942167,6980.927959671164,784.3072562690553,2931.3783117012913,0.0,2147.0710554322363,9210.725808526797,46574.10055723438,0.0,0.0,0.0,16850.472467904372,46574.10055723437
3703,16269.149629942167,17506.50138272713,1966.8554303493931,2931.3783117012913,0.0,964.5228813518986,8246.202927174898,107475.33152237177,0.0,0.0,0.0,16850.472467904372,107475.33152237177
