time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20190330:0810,374.54,462.5,29.37,11.72,0.41,0.0,0.37454000000000004
20190330:0910,552.9,695.17,38.1,14.08,0.55,0.0,0.5529
20190330:1010,673.08,884.52,44.81,15.55,0.48,0.0,0.67308
20190330:1110,747.5,1012.11,48.38,16.65,0.69,0.0,0.7475
20190330:1210,786.93,1081.81,47.96,17.56,0.9,0.0,0.7869299999999999
20190330:1310,753.23,1019.01,43.65,18.18,1.1,0.0,0.7532300000000001
20190330:1410,680.82,896.33,36.45,18.48,1.17,0.0,0.6808200000000001
20190330:1510,553.52,701.59,27.42,18.45,1.24,0.0,0.55352
20190330:1610,369.88,458.61,17.38,18.04,1.24,0.0,0.36988
20190330:1710,135.1,187.04,6.88,16.88,0.9,0.0,0.1351
20190330:1810,0.0,0.0,0.0,16.5,0.62,0.0,0.0
20190330:1910,0.0,0.0,0.0,15.24,0.41,0.0,0.0
20190330:2010,0.0,0.0,0.0,14.13,0.48,0.0,0.0
20190330:2110,0.0,0.0,0.0,12.85,0.69,0.0,0.0
20190330:2210,0.0,0.0,0.0,10.69,1.03,0.0,0.0
20190330:2310,0.0,0.0,0.0,7.85,1.17,0.0,0.0
20190331:0010,0.0,0.0,0.0,6.17,1.24,0.0,0.0
20190331:0110,0.0,0.0,0.0,5.4,1.17,0.0,0.0
20190331:0210,0.0,0.0,0.0,4.9,1.1,0.0,0.0
20190331:0310,0.0,0.0,0.0,4.49,1.03,0.0,0.0
20190331:0410,0.0,0.0,0.0,3.94,1.1,0.0,0.0
20190331:0510,0.0,0.0,0.0,3.59,1.1,0.0,0.0
20190331:0610,27.58,44.5,9.38,3.9,0.97,0.0,0.027579999999999997
20190331:0710,160.86,227.15,19.83,8.76,0.62,0.0,0.16086
20190331:0810,375.99,468.26,29.73,12.82,0.14,0.0,0.37599
20190331:0910,549.75,698.21,38.47,15.26,0.34,0.0,0.54975
20190331:1010,666.55,881.2,45.2,16.83,0.48,0.0,0.66655
20190331:1110,740.5,1006.8,48.78,17.99,0.76,0.0,0.7405
20190331:1210,765.75,1051.72,48.33,18.88,0.97,0.0,0.76575
20190331:1310,750.22,1020.49,43.98,19.48,1.17,0.0,0.75022
20190331:1410,674.87,890.62,36.73,19.68,1.31,0.0,0.67487
20190331:1510,552.0,703.35,27.67,19.64,1.31,0.0,0.552
20190331:1610,365.91,456.15,17.61,19.2,1.24,0.0,0.36591
20190331:1710,142.59,197.52,7.1,17.73,0.76,0.0,0.14259
20190331:1810,0.0,0.0,0.0,17.63,0.55,0.0,0.0
20190331:1910,0.0,0.0,0.0,16.59,0.55,0.0,0.0
20190331:2010,0.0,0.0,0.0,15.36,0.83,0.0,0.0
20190331:2110,0.0,0.0,0.0,13.84,0.97,0.0,0.0
20190331:2210,0.0,0.0,0.0,10.55,1.1,0.0,0.0
20190331:2310,0.0,0.0,0.0,7.82,1.24,0.0,0.0
20190401:0010,0.0,0.0,0.0,6.41,1.31,0.0,0.0
20190401:0110,0.0,0.0,0.0,5.72,1.24,0.0,0.0
20190401:0210,0.0,0.0,0.0,5.36,1.17,0.0,0.0
20190401:0310,0.0,0.0,0.0,5.13,1.1,0.0,0.0
20190401:0410,0.0,0.0,0.0,4.72,1.03,0.0,0.0
20190401:0510,0.0,0.0,0.0,4.28,1.03,0.0,0.0
20190401:0610,38.46,57.48,9.71,4.72,0.9,0.0,0.03846
20190401:0710,162.7,222.37,20.17,9.24,0.62,0.0,0.16269999999999998
20190401:0810,352.29,437.18,30.07,13.31,0.14,0.0,0.35229000000000005
20190401:0910,496.39,621.96,38.84,15.71,0.62,0.0,0.49639
20190401:1010,624.57,799.98,45.59,17.14,1.45,0.0,0.6245700000000001
20190401:1110,715.35,940.58,49.17,18.08,1.72,0.0,0.71535
20190401:1210,759.11,1014.28,48.7,18.68,1.79,0.0,0.7591100000000001
20190401:1310,702.63,927.23,44.3,19.07,1.66,0.0,0.70263
20190401:1410,387.65,480.62,37.0,19.28,1.52,0.0,0.38765
20190401:1510,358.59,442.56,27.91,19.06,1.31,0.0,0.35858999999999996
20190401:1610,266.82,331.41,17.83,18.61,0.9,0.0,0.26682
20190401:1710,59.32,89.36,7.32,17.95,0.14,0.0,0.05932
20190401:1810,0.0,0.0,0.0,16.33,0.9,0.0,0.0
20190401:1910,0.0,0.0,0.0,13.08,1.52,0.0,0.0
20190401:2010,0.0,0.0,0.0,11.29,1.66,0.0,0.0
20190401:2110,0.0,0.0,0.0,9.97,1.66,0.0,0.0
20190401:2210,0.0,0.0,0.0,8.98,1.59,0.0,0.0
20190401:2310,0.0,0.0,0.0,7.84,1.59,0.0,0.0
20190402:0010,0.0,0.0,0.0,6.86,1.66,0.0,0.0
20190402:0110,0.0,0.0,0.0,6.27,1.66,0.0,0.0
20190402:0210,0.0,0.0,0.0,5.92,1.59,0.0,0.0
20190402:0310,0.0,0.0,0.0,5.67,1.52,0.0,0.0
20190402:0410,0.0,0.0,0.0,5.25,1.52,0.0,0.0
20190402:0510,0.0,0.0,0.0,5.14,1.45,0.0,0.0
20190402:0610,43.83,63.97,10.04,5.94,1.24,0.0,0.04383
20190402:0710,135.73,174.18,20.5,10.38,0.83,0.0,0.13573
20190402:0810,342.46,424.58,30.42,14.17,0.41,0.0,0.34246
20190402:0910,515.66,647.89,39.21,15.93,0.69,0.0,0.51566
20190402:1010,529.15,667.76,45.98,16.94,1.03,0.0,0.52915
20190402:1110,647.26,843.44,49.56,17.75,1.17,0.0,0.64726
20190402:1210,640.77,836.98,49.06,18.35,1.17,0.0,0.64077
20190402:1310,547.21,700.23,44.62,18.49,0.97,0.0,0.5472100000000001
20190402:1410,236.15,294.31,37.28,18.28,0.69,0.0,0.23615
20190402:1510,205.15,255.29,28.15,17.86,1.24,0.0,0.20515
20190402:1610,107.74,141.67,18.06,17.16,1.52,0.0,0.10773999999999999
20190402:1710,20.81,38.19,7.54,16.19,0.83,0.0,0.02081
20190402:1810,0.0,0.0,0.0,14.33,1.17,0.0,0.0
20190402:1910,0.0,0.0,0.0,13.76,0.9,0.0,0.0
20190402:2010,0.0,0.0,0.0,13.49,0.69,0.0,0.0
20190402:2110,0.0,0.0,0.0,12.32,0.69,0.0,0.0
20190402:2210,0.0,0.0,0.0,11.3,0.76,0.0,0.0
20190402:2310,0.0,0.0,0.0,10.53,0.83,0.0,0.0
20190403:0010,0.0,0.0,0.0,9.55,0.97,0.0,0.0
20190403:0110,0.0,0.0,0.0,8.55,1.1,0.0,0.0
20190403:0210,0.0,0.0,0.0,7.95,1.1,0.0,0.0
20190403:0310,0.0,0.0,0.0,7.31,1.24,0.0,0.0
20190403:0410,0.0,0.0,0.0,7.0,1.24,0.0,0.0
20190403:0510,0.0,0.0,0.0,6.82,1.31,0.0,0.0
20190403:0610,45.98,66.75,10.37,7.1,1.24,0.0,0.04598
20190403:0710,116.31,147.95,20.83,8.64,1.52,0.0,0.11631
20190403:0810,202.24,243.82,30.77,9.36,1.24,0.0,0.20224
20190403:0910,310.87,370.41,39.58,10.38,1.17,0.0,0.31087
20190403:1010,456.07,549.59,46.36,11.16,1.31,0.0,0.45607
20190403:1110,253.8,305.93,49.95,12.0,1.45,0.0,0.2538
20190403:1210,68.07,94.0,49.43,13.0,1.93,0.0,0.06806999999999999
20190403:1310,81.34,109.35,44.94,13.43,2.28,0.0,0.08134000000000001
20190403:1410,57.26,81.53,37.55,13.06,1.79,0.0,0.05726
20190403:1510,65.71,91.12,28.39,12.42,1.45,0.0,0.06570999999999999
20190403:1610,42.86,64.27,18.28,11.6,1.24,0.0,0.04286
20190403:1710,11.57,24.94,7.75,10.77,1.24,0.0,0.01157
20190403:1810,0.0,0.0,0.0,9.88,1.1,0.0,0.0
20190403:1910,0.0,0.0,0.0,8.7,1.38,0.0,0.0
20190403:2010,0.0,0.0,0.0,8.42,1.31,0.0,0.0
20190403:2110,0.0,0.0,0.0,8.2,1.17,0.0,0.0
20190403:2210,0.0,0.0,0.0,8.16,1.03,0.0,0.0
20190403:2310,0.0,0.0,0.0,8.23,0.9,0.0,0.0
20190404:0010,0.0,0.0,0.0,8.29,1.1,0.0,0.0
20190404:0110,0.0,0.0,0.0,8.24,1.1,0.0,0.0
20190404:0210,0.0,0.0,0.0,8.29,0.97,0.0,0.0
20190404:0310,0.0,0.0,0.0,8.34,0.69,0.0,0.0
20190404:0410,0.0,0.0,0.0,8.52,0.41,0.0,0.0
20190404:0510,0.0,0.0,0.0,8.7,0.21,0.0,0.0
20190404:0610,10.42,23.18,10.69,8.82,0.14,0.0,0.01042
20190404:0710,41.24,61.39,21.16,7.63,1.03,0.0,0.04124
20190404:0810,152.22,185.93,31.11,7.97,1.31,0.0,0.15222
20190404:0910,230.38,276.14,39.94,9.5,0.9,0.0,0.23038
20190404:1010,395.59,475.88,46.75,10.4,0.62,0.0,0.39559
20190404:1110,120.94,153.47,50.34,11.17,0.76,0.0,0.12093999999999999
20190404:1210,425.2,516.8,49.79,11.86,0.69,0.0,0.42519999999999997
20190404:1310,81.7,109.35,45.26,11.97,0.97,0.0,0.08170000000000001
20190404:1410,113.93,145.8,37.82,11.85,1.17,0.0,0.11393
20190404:1510,512.3,620.43,28.63,11.53,1.17,0.0,0.5123
20190404:1610,10.86,23.98,18.5,11.19,1.31,0.0,0.01086
20190404:1710,59.1,85.56,7.97,10.34,1.17,0.0,0.0591
20190404:1810,0.0,0.0,0.0,8.89,1.24,0.0,0.0
20190404:1910,0.0,0.0,0.0,7.42,1.31,0.0,0.0
20190404:2010,0.0,0.0,0.0,6.34,1.1,0.0,0.0
20190404:2110,0.0,0.0,0.0,5.61,1.1,0.0,0.0
20190404:2210,0.0,0.0,0.0,4.31,1.66,0.0,0.0
20190404:2310,0.0,0.0,0.0,3.4,1.86,0.0,0.0
20190405:0010,0.0,0.0,0.0,3.04,2.0,0.0,0.0
20190405:0110,0.0,0.0,0.0,2.17,1.86,0.0,0.0
20190405:0210,0.0,0.0,0.0,1.26,1.79,0.0,0.0
20190405:0310,0.0,0.0,0.0,0.89,1.72,0.0,0.0
20190405:0410,0.0,0.0,0.0,0.49,1.59,0.0,0.0
20190405:0510,0.0,0.0,0.0,0.21,1.45,0.0,0.0
20190405:0610,49.19,68.61,11.01,0.4,1.31,0.0,0.04919
20190405:0710,178.77,242.06,21.49,5.19,0.83,0.0,0.17877
20190405:0810,387.79,472.06,31.45,8.93,0.14,0.0,0.38779
20190405:0910,569.92,703.09,40.3,11.34,0.9,0.0,0.56992
20190405:1010,693.76,887.11,47.13,13.06,1.17,0.0,0.69376
20190405:1110,768.34,1014.86,50.73,14.43,1.24,0.0,0.76834
20190405:1210,790.9,1063.07,50.15,15.4,1.17,0.0,0.7908999999999999
20190405:1310,759.94,1018.04,45.57,16.09,1.03,0.0,0.7599400000000001
20190405:1410,689.57,899.58,38.09,16.4,1.1,0.0,0.68957
20190405:1510,570.47,716.02,28.87,16.38,1.31,0.0,0.57047
20190405:1610,389.17,476.73,18.72,16.0,1.52,0.0,0.38917
20190405:1710,149.02,201.0,8.18,14.91,1.72,0.0,0.14902
20190405:1810,0.0,0.0,0.0,12.77,1.86,0.0,0.0
20190405:1910,0.0,0.0,0.0,11.02,1.38,0.0,0.0
20190405:2010,0.0,0.0,0.0,10.19,1.03,0.0,0.0
20190405:2110,0.0,0.0,0.0,9.57,0.97,0.0,0.0
20190405:2210,0.0,0.0,0.0,9.02,0.97,0.0,0.0
20190405:2310,0.0,0.0,0.0,8.74,0.9,0.0,0.0
20190406:0010,0.0,0.0,0.0,8.58,0.83,0.0,0.0
20190406:0110,0.0,0.0,0.0,8.45,0.69,0.0,0.0
20190406:0210,0.0,0.0,0.0,8.07,0.69,0.0,0.0
20190406:0310,0.0,0.0,0.0,8.01,0.48,0.0,0.0
20190406:0410,0.0,0.0,0.0,7.69,0.34,0.0,0.0
20190406:0510,0.0,0.0,0.0,7.58,0.34,0.0,0.0
20190406:0610,48.05,69.54,11.33,7.84,0.34,0.0,0.048049999999999995
20190406:0710,94.35,122.09,21.82,8.19,0.69,0.0,0.09434999999999999
20190406:0810,359.36,432.59,31.79,8.94,0.62,0.0,0.35936
20190406:0910,351.99,419.33,40.66,9.48,0.76,0.0,0.35199
20190406:1010,554.41,679.56,47.51,10.01,0.83,0.0,0.55441
20190406:1110,488.22,592.11,51.11,10.88,1.17,0.0,0.48822000000000004
20190406:1210,116.11,147.71,50.51,11.15,1.45,0.0,0.11611
20190406:1310,395.95,473.4,45.88,11.27,1.52,0.0,0.39594999999999997
20190406:1410,241.51,289.14,38.36,11.02,1.72,0.0,0.24151
20190406:1510,48.76,70.98,29.11,11.03,2.07,0.0,0.04876
20190406:1610,17.24,32.61,18.94,11.18,2.14,0.0,0.01724
20190406:1710,6.93,18.22,8.39,10.6,1.66,0.0,0.0069299999999999995
20190406:1810,0.0,0.0,0.0,9.68,1.52,0.0,0.0
20190406:1910,0.0,0.0,0.0,8.71,1.38,0.0,0.0
20190406:2010,0.0,0.0,0.0,7.99,1.24,0.0,0.0
20190406:2110,0.0,0.0,0.0,7.64,1.31,0.0,0.0
20190406:2210,0.0,0.0,0.0,7.42,1.31,0.0,0.0
20190406:2310,0.0,0.0,0.0,7.21,1.17,0.0,0.0
20190407:0010,0.0,0.0,0.0,6.8,1.1,0.0,0.0
20190407:0110,0.0,0.0,0.0,6.73,0.9,0.0,0.0
20190407:0210,0.0,0.0,0.0,6.71,0.97,0.0,0.0
20190407:0310,0.0,0.0,0.0,6.69,0.97,0.0,0.0
20190407:0410,0.0,0.0,0.0,6.66,0.97,0.0,0.0
20190407:0510,0.0,0.0,0.0,6.57,0.69,0.0,0.0
20190407:0610,32.43,50.84,11.65,6.8,0.55,0.0,0.03243
20190407:0710,41.16,61.39,22.14,7.93,0.69,0.0,0.041159999999999995
20190407:0810,56.86,79.61,32.13,8.21,0.69,0.0,0.05686
20190407:0910,272.82,325.41,41.02,8.99,0.48,0.0,0.27282
20190407:1010,172.14,211.02,47.89,9.96,0.21,0.0,0.17214
20190407:1110,152.97,189.92,51.49,10.76,0.14,0.0,0.15297
20190407:1210,126.11,159.22,50.86,10.99,0.69,0.0,0.12611
20190407:1310,123.96,157.31,46.19,11.69,0.62,0.0,0.12395999999999999
20190407:1410,73.42,99.75,38.63,11.28,0.21,0.0,0.07342
20190407:1510,132.05,166.35,29.34,11.52,0.48,0.0,0.13205
20190407:1610,190.33,231.42,19.15,11.03,0.76,0.0,0.19033
20190407:1710,2.8,11.51,8.61,10.7,0.41,0.0,0.0028
20190407:1810,0.0,0.0,0.0,10.0,0.21,0.0,0.0
20190407:1910,0.0,0.0,0.0,7.3,0.83,0.0,0.0
20190407:2010,0.0,0.0,0.0,6.67,0.97,0.0,0.0
20190407:2110,0.0,0.0,0.0,5.45,1.38,0.0,0.0
20190407:2210,0.0,0.0,0.0,4.72,1.38,0.0,0.0
20190407:2310,0.0,0.0,0.0,3.9,1.31,0.0,0.0
20190408:0010,0.0,0.0,0.0,3.38,1.24,0.0,0.0
20190408:0110,0.0,0.0,0.0,2.78,1.17,0.0,0.0
20190408:0210,0.0,0.0,0.0,2.16,1.17,0.0,0.0
20190408:0310,0.0,0.0,0.0,1.48,1.24,0.0,0.0
20190408:0410,0.0,0.0,0.0,1.02,1.17,0.0,0.0
20190408:0510,0.0,0.0,0.0,0.9,1.24,0.0,0.0
20190408:0610,19.01,39.54,11.97,2.04,1.17,0.0,0.019010000000000003
20190408:0710,189.46,256.88,22.46,6.35,1.24,0.0,0.18946000000000002
20190408:0810,407.88,495.47,32.47,9.92,0.83,0.0,0.40788
20190408:0910,580.68,722.82,41.38,12.57,0.9,0.0,0.58068
20190408:1010,694.5,903.24,48.27,14.35,0.83,0.0,0.6945
20190408:1110,755.47,1025.96,51.88,15.59,0.48,0.0,0.75547
20190408:1210,772.53,1067.17,51.22,16.48,0.41,0.0,0.7725299999999999
20190408:1310,754.57,1026.97,46.5,17.04,0.69,0.0,0.7545700000000001
20190408:1410,683.93,902.29,38.89,17.27,0.83,0.0,0.6839299999999999
20190408:1510,563.41,715.05,29.57,17.23,0.9,0.0,0.56341
20190408:1610,389.64,481.89,19.37,16.92,1.03,0.0,0.38964
20190408:1710,157.32,212.51,8.82,16.06,1.1,0.0,0.15732
20190408:1810,0.0,0.0,0.0,13.69,1.38,0.0,0.0
20190408:1910,0.0,0.0,0.0,12.71,1.24,0.0,0.0
20190408:2010,0.0,0.0,0.0,11.08,1.31,0.0,0.0
20190408:2110,0.0,0.0,0.0,9.41,1.1,0.0,0.0
20190408:2210,0.0,0.0,0.0,8.94,0.83,0.0,0.0
20190408:2310,0.0,0.0,0.0,7.85,0.69,0.0,0.0
20190409:0010,0.0,0.0,0.0,7.13,0.76,0.0,0.0
20190409:0110,0.0,0.0,0.0,6.25,0.83,0.0,0.0
20190409:0210,0.0,0.0,0.0,5.88,0.62,0.0,0.0
20190409:0310,0.0,0.0,0.0,5.41,0.69,0.0,0.0
20190409:0410,0.0,0.0,0.0,4.52,0.76,0.0,0.0
20190409:0510,0.0,0.0,0.0,3.65,0.83,0.0,0.0
20190409:0610,27.55,50.81,12.28,3.97,0.83,0.0,0.02755
20190409:0710,188.08,256.2,22.78,8.64,0.62,0.0,0.18808000000000002
20190409:0810,400.21,494.92,32.8,12.05,0.14,0.0,0.40020999999999995
20190409:0910,563.11,713.56,41.73,13.99,0.21,0.0,0.56311
20190409:1010,670.77,879.32,48.64,15.31,0.48,0.0,0.67077
20190409:1110,723.58,967.08,52.25,16.27,0.76,0.0,0.72358
20190409:1210,751.15,1016.53,51.57,16.85,0.83,0.0,0.75115
20190409:1310,715.74,955.42,46.8,17.19,0.9,0.0,0.71574
20190409:1410,613.86,791.12,39.15,17.33,0.97,0.0,0.61386
20190409:1510,23.26,41.24,29.8,16.92,1.59,0.0,0.023260000000000003
20190409:1610,110.03,143.12,19.58,15.59,2.28,0.0,0.11003
20190409:1710,151.91,203.36,9.03,14.4,1.59,0.0,0.15191
20190409:1810,0.0,0.0,0.0,13.21,1.24,0.0,0.0
20190409:1910,0.0,0.0,0.0,13.12,0.55,0.0,0.0
20190409:2010,0.0,0.0,0.0,12.35,0.41,0.0,0.0
20190409:2110,0.0,0.0,0.0,11.18,0.48,0.0,0.0
20190409:2210,0.0,0.0,0.0,9.7,0.48,0.0,0.0
20190409:2310,0.0,0.0,0.0,8.45,0.41,0.0,0.0
20190410:0010,0.0,0.0,0.0,7.64,0.62,0.0,0.0
20190410:0110,0.0,0.0,0.0,6.57,0.83,0.0,0.0
20190410:0210,0.0,0.0,0.0,5.8,0.9,0.0,0.0
20190410:0310,0.0,0.0,0.0,5.54,0.83,0.0,0.0
20190410:0410,0.0,0.0,0.0,5.43,0.69,0.0,0.0
20190410:0510,0.0,0.0,0.0,5.06,0.69,0.0,0.0
20190410:0610,30.2,55.31,12.59,5.53,0.62,0.0,0.030199999999999998
20190410:0710,188.44,248.97,23.1,9.25,0.21,0.0,0.18844
20190410:0810,295.55,358.81,33.13,12.01,0.55,0.0,0.29555000000000003
20190410:0910,477.69,586.94,42.08,13.65,0.97,0.0,0.47769
20190410:1010,591.52,744.1,49.01,14.79,1.31,0.0,0.5915199999999999
20190410:1110,405.36,497.63,52.63,15.6,1.38,0.0,0.40536
20190410:1210,423.72,522.5,51.92,16.18,1.38,0.0,0.42372000000000004
20190410:1310,414.57,509.74,47.11,16.31,1.45,0.0,0.41457
20190410:1410,408.82,502.09,39.41,16.4,1.24,0.0,0.40882
20190410:1510,38.02,59.47,30.03,15.62,0.83,0.0,0.038020000000000005
20190410:1610,239.92,292.69,19.8,14.86,1.24,0.0,0.23992
20190410:1710,85.44,118.69,9.24,13.3,0.76,0.0,0.08544
20190410:1810,0.0,0.0,0.0,12.41,1.38,0.0,0.0
20190410:1910,0.0,0.0,0.0,11.58,1.03,0.0,0.0
20190410:2010,0.0,0.0,0.0,10.75,1.1,0.0,0.0
20190410:2110,0.0,0.0,0.0,10.39,0.97,0.0,0.0
20190410:2210,0.0,0.0,0.0,10.13,0.76,0.0,0.0
20190410:2310,0.0,0.0,0.0,9.29,0.55,0.0,0.0
20190411:0010,0.0,0.0,0.0,8.52,0.62,0.0,0.0
20190411:0110,0.0,0.0,0.0,6.92,0.97,0.0,0.0
20190411:0210,0.0,0.0,0.0,6.77,0.83,0.0,0.0
20190411:0310,0.0,0.0,0.0,6.53,0.9,0.0,0.0
20190411:0410,0.0,0.0,0.0,6.09,1.03,0.0,0.0
20190411:0510,0.0,0.0,0.0,6.21,0.9,0.0,0.0
20190411:0610,35.69,54.67,12.9,6.68,0.69,0.0,0.03569
20190411:0710,38.62,58.51,23.41,8.3,0.41,0.0,0.038619999999999995
20190411:0810,97.6,126.61,33.45,10.07,0.34,0.0,0.09759999999999999
20190411:0910,226.75,274.46,42.43,11.07,0.62,0.0,0.22675
20190411:1010,421.14,509.11,49.38,11.71,1.03,0.0,0.42113999999999996
20190411:1110,150.9,188.0,53.0,12.45,1.45,0.0,0.1509
20190411:1210,122.05,155.39,52.27,12.58,1.38,0.0,0.12204999999999999
20190411:1310,111.91,143.88,47.41,12.32,0.97,0.0,0.11191
20190411:1410,171.82,212.09,39.67,12.24,0.83,0.0,0.17182
20190411:1510,80.75,108.39,30.26,12.21,0.9,0.0,0.08075
20190411:1610,57.48,81.53,20.01,11.92,0.69,0.0,0.057479999999999996
20190411:1710,20.88,37.41,9.44,11.62,0.48,0.0,0.02088
20190411:1810,0.0,0.0,0.0,10.93,1.1,0.0,0.0
20190411:1910,0.0,0.0,0.0,10.15,0.62,0.0,0.0
20190411:2010,0.0,0.0,0.0,9.91,0.69,0.0,0.0
20190411:2110,0.0,0.0,0.0,9.9,0.55,0.0,0.0
20190411:2210,0.0,0.0,0.0,9.73,0.34,0.0,0.0
20190411:2310,0.0,0.0,0.0,9.52,0.28,0.0,0.0
20190412:0010,0.0,0.0,0.0,9.08,0.69,0.0,0.0
20190412:0110,0.0,0.0,0.0,8.33,0.9,0.0,0.0
20190412:0210,0.0,0.0,0.0,8.16,1.03,0.0,0.0
20190412:0310,0.0,0.0,0.0,8.12,1.03,0.0,0.0
20190412:0410,0.0,0.0,0.0,8.13,0.97,0.0,0.0
20190412:0510,0.0,1.85,2.66,8.1,0.83,0.0,0.0
20190412:0610,51.34,73.65,13.21,8.46,0.55,0.0,0.051340000000000004
20190412:0710,60.67,84.41,23.72,9.63,0.97,0.0,0.06067
20190412:0810,68.92,94.0,33.78,10.1,0.97,0.0,0.06892
20190412:0910,82.29,109.35,42.77,10.48,0.9,0.0,0.08229
20190412:1010,132.51,166.9,49.74,11.63,0.76,0.0,0.13251
20190412:1110,182.09,224.45,53.38,12.38,0.55,0.0,0.18209
20190412:1210,0.0,0.0,0.0,13.34,0.21,0.0,0.0
20190412:1310,398.42,488.42,47.71,14.0,0.55,0.0,0.39842
20190412:1410,523.98,653.48,39.92,14.63,0.76,0.0,0.52398
20190412:1510,523.17,648.39,30.49,14.82,0.97,0.0,0.5231699999999999
20190412:1610,392.94,479.57,20.22,14.68,1.17,0.0,0.39294
20190412:1710,159.18,212.46,9.65,13.86,0.41,0.0,0.15918000000000002
20190412:1810,0.0,0.0,0.0,13.01,0.41,0.0,0.0
20190412:1910,0.0,0.0,0.0,10.24,0.83,0.0,0.0
20190412:2010,0.0,0.0,0.0,9.59,1.03,0.0,0.0
20190412:2110,0.0,0.0,0.0,10.1,0.69,0.0,0.0
20190412:2210,0.0,0.0,0.0,9.55,0.69,0.0,0.0
20190412:2310,0.0,0.0,0.0,6.83,1.38,0.0,0.0
20190413:0010,0.0,0.0,0.0,6.0,1.38,0.0,0.0
20190413:0110,0.0,0.0,0.0,5.59,1.24,0.0,0.0
20190413:0210,0.0,0.0,0.0,5.82,1.17,0.0,0.0
20190413:0310,0.0,0.0,0.0,5.41,1.31,0.0,0.0
20190413:0410,0.0,0.0,0.0,5.06,1.38,0.0,0.0
20190413:0510,0.78,7.42,2.96,5.33,1.24,0.0,0.00078
20190413:0610,58.61,86.57,13.51,6.03,1.03,0.0,0.05861
20190413:0710,111.3,140.92,24.03,8.4,1.45,0.0,0.1113
20190413:0810,165.67,201.17,34.1,8.64,1.79,0.0,0.16566999999999998
20190413:0910,203.97,244.88,43.11,9.31,1.72,0.0,0.20397
20190413:1010,216.61,260.35,50.11,10.02,1.52,0.0,0.21661000000000002
20190413:1110,194.5,235.96,53.74,10.6,1.38,0.0,0.1945
20190413:1210,176.54,215.82,52.96,10.96,1.45,0.0,0.17654
20190413:1310,261.06,313.48,48.0,11.48,1.45,0.0,0.26106
20190413:1410,274.94,330.56,40.17,12.15,1.17,0.0,0.27494
20190413:1510,83.32,111.26,30.71,12.19,1.1,0.0,0.08331999999999999
20190413:1610,92.13,121.28,20.43,12.21,0.97,0.0,0.09212999999999999
20190413:1710,45.57,68.35,9.86,11.65,0.41,0.0,0.04557
20190413:1810,0.0,0.0,0.0,11.1,1.03,0.0,0.0
20190413:1910,0.0,0.0,0.0,9.89,1.1,0.0,0.0
20190413:2010,0.0,0.0,0.0,8.5,1.31,0.0,0.0
20190413:2110,0.0,0.0,0.0,7.77,1.38,0.0,0.0
20190413:2210,0.0,0.0,0.0,7.89,1.1,0.0,0.0
20190413:2310,0.0,0.0,0.0,7.16,1.1,0.0,0.0
20190414:0010,0.0,0.0,0.0,6.78,1.24,0.0,0.0
20190414:0110,0.0,0.0,0.0,6.56,1.38,0.0,0.0
20190414:0210,0.0,0.0,0.0,6.55,1.59,0.0,0.0
20190414:0310,0.0,0.0,0.0,6.39,1.72,0.0,0.0
20190414:0410,0.0,0.0,0.0,6.13,1.79,0.0,0.0
20190414:0510,0.0,5.56,3.27,5.65,1.86,0.0,0.0
20190414:0610,52.02,81.89,13.81,5.62,1.93,0.0,0.052020000000000004
20190414:0710,208.96,269.03,24.33,6.9,1.79,0.0,0.20896
20190414:0810,310.56,364.66,34.41,7.73,2.21,0.0,0.31056
20190414:0910,583.63,693.93,43.45,8.16,2.41,0.0,0.58363
20190414:1010,513.13,606.97,50.47,8.44,2.48,0.0,0.51313
20190414:1110,741.46,912.75,54.11,8.96,2.69,0.0,0.74146
20190414:1210,520.5,620.28,53.3,9.51,2.48,0.0,0.5205
20190414:1310,410.91,485.05,48.3,9.52,2.21,0.0,0.41091
20190414:1410,109.08,139.08,40.42,10.03,1.59,0.0,0.10908
20190414:1510,286.95,339.8,30.93,10.19,1.38,0.0,0.28695
20190414:1610,245.17,291.77,20.64,10.17,1.66,0.0,0.24517
20190414:1710,114.37,151.07,10.06,9.36,1.1,0.0,0.11437
20190414:1810,0.0,0.0,0.0,8.78,0.76,0.0,0.0
20190414:1910,0.0,0.0,0.0,7.85,0.28,0.0,0.0
20190414:2010,0.0,0.0,0.0,7.16,0.62,0.0,0.0
20190414:2110,0.0,0.0,0.0,6.66,0.76,0.0,0.0
20190414:2210,0.0,0.0,0.0,6.57,0.69,0.0,0.0
20190414:2310,0.0,0.0,0.0,5.97,0.9,0.0,0.0
20190415:0010,0.0,0.0,0.0,6.14,0.83,0.0,0.0
20190415:0110,0.0,0.0,0.0,6.31,0.76,0.0,0.0
20190415:0210,0.0,0.0,0.0,6.15,1.1,0.0,0.0
20190415:0310,0.0,0.0,0.0,5.72,1.24,0.0,0.0
20190415:0410,0.0,0.0,0.0,5.55,1.31,0.0,0.0
20190415:0510,2.7,11.13,3.57,5.05,1.45,0.0,0.0027
20190415:0610,67.13,91.5,14.1,5.86,1.1,0.0,0.06713
20190415:0710,210.27,282.28,24.63,8.89,0.62,0.0,0.21027
20190415:0810,422.89,519.05,34.73,11.09,0.34,0.0,0.42289
20190415:0910,585.78,742.51,43.78,12.73,0.14,0.0,0.58578
20190415:1010,697.71,919.88,50.82,14.07,0.34,0.0,0.69771
