time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200612:0530,19.69,36.06,16.32,13.13,1.38,0.0,0.019690000000000003
20200612:0630,21.52,38.46,26.68,13.35,1.45,0.0,0.02152
20200612:0730,87.96,117.93,37.26,13.65,1.72,0.0,0.08796
20200612:0830,132.41,167.09,47.68,14.31,1.66,0.0,0.13241
20200612:0930,212.64,256.78,57.36,14.93,1.86,0.0,0.21264
20200612:1030,229.14,277.88,65.0,15.71,1.86,0.0,0.22913999999999998
20200612:1130,213.69,262.57,68.08,16.25,1.86,0.0,0.21369
20200612:1230,101.47,134.26,64.81,16.83,1.93,0.0,0.10147
20200612:1330,296.62,355.94,57.07,16.76,1.86,0.0,0.29662
20200612:1430,183.65,227.33,47.36,17.39,1.79,0.0,0.18365
20200612:1530,178.03,220.15,36.92,17.65,1.66,0.0,0.17803
20200612:1630,122.97,159.24,26.34,17.77,1.52,0.0,0.12297
20200612:1730,54.64,83.33,16.0,17.26,1.17,0.0,0.05464
20200612:1830,8.31,25.19,6.18,17.02,1.1,0.0,0.00831
20200612:1930,0.0,0.0,-2.8,16.15,1.45,0.0,0.0
20200612:2030,0.0,0.0,0.0,15.13,1.45,0.0,0.0
20200612:2130,0.0,0.0,0.0,14.72,1.38,0.0,0.0
20200612:2230,0.0,0.0,0.0,14.25,1.31,0.0,0.0
20200612:2330,0.0,0.0,0.0,13.63,1.31,0.0,0.0
20200613:0030,0.0,0.0,0.0,13.71,1.17,0.0,0.0
20200613:0130,0.0,0.0,0.0,13.61,1.1,0.0,0.0
20200613:0230,0.0,0.0,0.0,13.49,1.03,0.0,0.0
20200613:0330,0.0,0.0,-2.51,13.46,0.97,0.0,0.0
20200613:0430,1.39,8.9,6.49,13.6,0.97,0.0,0.00139
20200613:0530,14.68,29.53,16.33,13.96,0.9,0.0,0.01468
20200613:0630,91.53,135.34,26.68,14.77,0.76,0.0,0.09153
20200613:0730,166.63,213.52,37.26,16.03,0.9,0.0,0.16663
20200613:0830,250.06,306.16,47.69,16.85,0.97,0.0,0.25006
20200613:0930,337.19,410.59,57.38,17.54,0.76,0.0,0.33719
20200613:1030,279.49,342.53,65.03,18.24,0.83,0.0,0.27949
20200613:1130,384.25,476.56,68.14,18.24,0.34,0.0,0.38425
20200613:1230,263.73,326.95,64.88,18.74,0.0,0.0,0.26373
20200613:1330,254.9,314.26,57.15,18.1,0.48,0.0,0.2549
20200613:1430,307.57,377.5,47.43,17.86,0.83,0.0,0.30757
20200613:1530,280.85,345.41,36.99,17.87,0.76,0.0,0.28085000000000004
20200613:1630,141.22,180.9,26.42,17.58,0.9,0.0,0.14122
20200613:1730,41.21,65.12,16.07,16.86,0.69,0.0,0.041210000000000004
20200613:1830,8.29,21.47,6.25,16.07,0.97,0.0,0.008289999999999999
20200613:1930,0.0,0.0,-2.72,16.46,0.48,0.0,0.0
20200613:2030,0.0,0.0,0.0,16.04,0.55,0.0,0.0
20200613:2130,0.0,0.0,0.0,15.5,0.62,0.0,0.0
20200613:2230,0.0,0.0,0.0,14.63,0.83,0.0,0.0
20200613:2330,0.0,0.0,0.0,13.79,1.03,0.0,0.0
20200614:0030,0.0,0.0,0.0,12.71,1.17,0.0,0.0
20200614:0130,0.0,0.0,0.0,12.09,1.38,0.0,0.0
20200614:0230,0.0,0.0,0.0,11.67,1.66,0.0,0.0
20200614:0330,0.0,0.0,-2.49,10.95,1.79,0.0,0.0
20200614:0430,18.46,34.12,6.5,10.47,1.59,0.0,0.01846
20200614:0530,53.63,76.72,16.33,11.06,1.38,0.0,0.053630000000000004
20200614:0630,141.28,196.65,26.68,13.71,1.31,0.0,0.14128
20200614:0730,268.52,337.78,37.26,16.93,1.45,0.0,0.26852
20200614:0830,464.94,584.17,47.69,19.14,1.24,0.0,0.46494
20200614:0930,603.89,797.07,57.39,21.61,0.83,0.0,0.60389
20200614:1030,676.28,934.62,65.06,23.39,0.55,0.0,0.67628
20200614:1130,727.66,1016.95,68.2,24.46,1.1,0.0,0.72766
20200614:1230,738.78,1031.64,64.95,25.2,1.45,0.0,0.73878
20200614:1330,690.07,946.37,57.22,25.66,1.52,0.0,0.6900700000000001
20200614:1430,566.3,747.48,47.5,25.88,1.45,0.0,0.5662999999999999
20200614:1530,425.37,546.39,37.06,24.93,0.9,0.0,0.42537
20200614:1630,282.44,362.22,26.49,24.85,0.69,0.0,0.28244
20200614:1730,140.93,197.55,16.14,24.5,0.83,0.0,0.14093
20200614:1830,18.98,46.42,6.32,23.91,0.34,0.0,0.01898
20200614:1930,0.0,0.0,-2.65,20.94,1.31,0.0,0.0
20200614:2030,0.0,0.0,0.0,19.19,1.52,0.0,0.0
20200614:2130,0.0,0.0,0.0,17.89,1.45,0.0,0.0
20200614:2230,0.0,0.0,0.0,17.12,1.24,0.0,0.0
20200614:2330,0.0,0.0,0.0,16.41,1.03,0.0,0.0
20200615:0030,0.0,0.0,0.0,15.59,1.1,0.0,0.0
20200615:0130,0.0,0.0,0.0,14.92,1.24,0.0,0.0
20200615:0230,0.0,0.0,0.0,13.95,1.52,0.0,0.0
20200615:0330,0.0,0.0,-2.49,13.79,1.38,0.0,0.0
20200615:0430,14.94,29.85,6.5,13.76,1.24,0.0,0.01494
20200615:0530,48.02,71.02,16.33,13.94,1.24,0.0,0.04802
20200615:0630,126.24,189.28,26.68,16.92,0.9,0.0,0.12624
20200615:0730,303.97,390.42,37.25,19.79,1.1,0.0,0.30397
20200615:0830,440.57,560.12,47.69,22.02,1.17,0.0,0.44057
20200615:0930,558.28,732.59,57.39,23.27,0.97,0.0,0.55828
20200615:1030,595.06,807.29,65.08,24.26,0.34,0.0,0.5950599999999999
20200615:1130,695.51,966.67,68.24,24.76,0.97,0.0,0.69551
20200615:1230,656.91,905.56,65.01,25.31,0.9,0.0,0.65691
20200615:1330,584.59,793.89,57.28,25.49,0.48,0.0,0.58459
20200615:1430,475.11,619.6,47.57,25.62,0.83,0.0,0.47511000000000003
20200615:1530,368.25,468.79,37.13,24.74,0.9,0.0,0.36825
20200615:1630,195.61,251.21,26.55,23.87,1.31,0.0,0.19561
20200615:1730,94.98,134.33,16.21,22.91,1.24,0.0,0.09498000000000001
20200615:1830,16.82,39.47,6.39,22.66,0.34,0.0,0.01682
20200615:1930,0.0,0.0,-2.58,22.5,0.14,0.0,0.0
20200615:2030,0.0,0.0,0.0,19.21,1.31,0.0,0.0
20200615:2130,0.0,0.0,0.0,18.01,1.52,0.0,0.0
20200615:2230,0.0,0.0,0.0,17.02,1.45,0.0,0.0
20200615:2330,0.0,0.0,0.0,16.7,1.1,0.0,0.0
20200616:0030,0.0,0.0,0.0,16.68,0.97,0.0,0.0
20200616:0130,0.0,0.0,0.0,15.85,1.03,0.0,0.0
20200616:0230,0.0,0.0,0.0,14.95,1.1,0.0,0.0
20200616:0330,0.0,0.0,-2.48,14.62,1.03,0.0,0.0
20200616:0430,11.11,24.61,6.49,14.32,0.9,0.0,0.01111
20200616:0530,45.29,68.14,16.32,15.1,0.62,0.0,0.04529
20200616:0630,93.27,142.12,26.66,16.99,0.21,0.0,0.09326999999999999
20200616:0730,190.68,244.34,37.24,18.2,0.41,0.0,0.19068000000000002
20200616:0830,281.17,349.13,47.68,19.12,0.34,0.0,0.28117000000000003
20200616:0930,403.7,506.57,57.39,19.87,0.34,0.0,0.4037
20200616:1030,515.48,665.54,65.1,20.92,0.41,0.0,0.51548
20200616:1130,599.33,800.75,68.28,21.85,0.41,0.0,0.59933
20200616:1230,622.07,842.04,65.07,22.66,0.48,0.0,0.62207
20200616:1330,512.93,673.87,57.34,23.18,0.41,0.0,0.51293
20200616:1430,355.55,454.38,47.63,23.29,0.07,0.0,0.35555000000000003
20200616:1530,211.39,269.22,37.19,23.26,0.83,0.0,0.21139
20200616:1630,142.47,186.88,26.61,22.68,0.62,0.0,0.14246999999999999
20200616:1730,75.48,108.06,16.27,22.12,0.83,0.0,0.07548
20200616:1830,17.7,37.63,6.45,20.88,0.69,0.0,0.0177
20200616:1930,0.0,0.0,-2.52,20.11,0.34,0.0,0.0
20200616:2030,0.0,0.0,0.0,18.35,0.9,0.0,0.0
20200616:2130,0.0,0.0,0.0,18.6,0.62,0.0,0.0
20200616:2230,0.0,0.0,0.0,18.27,0.14,0.0,0.0
20200616:2330,0.0,0.0,0.0,17.77,0.28,0.0,0.0
20200617:0030,0.0,0.0,0.0,16.84,0.41,0.0,0.0
20200617:0130,0.0,0.0,0.0,16.2,0.55,0.0,0.0
20200617:0230,0.0,0.0,0.0,15.3,0.83,0.0,0.0
20200617:0330,0.0,0.0,-2.49,14.55,1.1,0.0,0.0
20200617:0430,9.33,22.07,6.48,14.42,0.83,0.0,0.00933
20200617:0530,46.11,69.16,16.3,15.06,0.14,0.0,0.04611
20200617:0630,127.33,176.52,26.65,15.88,0.41,0.0,0.12733
20200617:0730,288.14,364.37,37.22,16.83,0.41,0.0,0.28814
20200617:0830,426.16,531.64,47.66,18.06,0.97,0.0,0.42616000000000004
20200617:0930,448.97,560.13,57.38,18.97,1.03,0.0,0.44897000000000004
20200617:1030,587.64,763.77,65.11,19.66,0.9,0.0,0.5876399999999999
20200617:1130,620.36,811.85,68.31,20.65,1.24,0.0,0.62036
20200617:1230,635.6,834.91,65.12,21.26,1.52,0.0,0.6356
20200617:1330,400.25,501.72,57.4,21.78,1.45,0.0,0.40025
20200617:1430,230.18,287.65,47.69,20.78,0.83,0.0,0.23018
20200617:1530,234.14,290.8,37.25,19.41,0.83,0.0,0.23414
20200617:1630,161.27,206.35,26.67,19.56,0.76,0.0,0.16127
20200617:1730,80.78,115.25,16.33,19.24,0.48,0.0,0.08078
20200617:1830,17.22,37.96,6.51,19.06,0.62,0.0,0.01722
20200617:1930,0.0,0.0,-2.47,17.78,0.69,0.0,0.0
20200617:2030,0.0,0.0,0.0,17.45,0.28,0.0,0.0
20200617:2130,0.0,0.0,0.0,17.04,0.28,0.0,0.0
20200617:2230,0.0,0.0,0.0,16.71,0.48,0.0,0.0
20200617:2330,0.0,0.0,0.0,16.18,0.83,0.0,0.0
20200618:0030,0.0,0.0,0.0,15.32,0.97,0.0,0.0
20200618:0130,0.0,0.0,0.0,14.72,0.97,0.0,0.0
20200618:0230,0.0,0.0,0.0,13.74,0.9,0.0,0.0
20200618:0330,0.0,0.0,-2.5,12.75,0.83,0.0,0.0
20200618:0430,15.26,30.08,6.47,11.93,0.97,0.0,0.01526
20200618:0530,49.36,72.04,16.29,11.94,0.97,0.0,0.04936
20200618:0630,112.69,173.09,26.63,14.73,0.9,0.0,0.11269
20200618:0730,282.74,360.59,37.2,17.24,0.28,0.0,0.28274
20200618:0830,426.01,539.18,47.65,18.6,0.07,0.0,0.42601
20200618:0930,564.08,736.26,57.37,19.75,0.34,0.0,0.56408
20200618:1030,610.43,805.09,65.11,20.81,0.76,0.0,0.6104299999999999
20200618:1130,629.48,839.68,68.34,21.46,0.76,0.0,0.62948
20200618:1230,558.7,733.46,65.16,22.1,0.62,0.0,0.5587000000000001
20200618:1330,611.83,805.93,57.45,22.27,1.31,0.0,0.6118300000000001
20200618:1430,414.14,518.26,47.74,22.42,1.93,0.0,0.41414
20200618:1530,248.7,311.11,37.3,20.9,0.55,0.0,0.24869999999999998
20200618:1630,193.34,245.37,26.73,19.79,0.14,0.0,0.19334
20200618:1730,102.27,142.52,16.38,19.9,0.0,0.0,0.10227
20200618:1830,14.08,32.93,6.56,19.39,0.69,0.0,0.01408
20200618:1930,0.0,0.0,-2.42,18.91,0.83,0.0,0.0
20200618:2030,0.0,0.0,0.0,18.45,0.34,0.0,0.0
20200618:2130,0.0,0.0,0.0,17.45,0.28,0.0,0.0
20200618:2230,0.0,0.0,0.0,16.37,0.83,0.0,0.0
20200618:2330,0.0,0.0,0.0,16.01,0.76,0.0,0.0
20200619:0030,0.0,0.0,0.0,15.63,0.69,0.0,0.0
20200619:0130,0.0,0.0,0.0,15.21,0.55,0.0,0.0
20200619:0230,0.0,0.0,0.0,14.8,0.34,0.0,0.0
20200619:0330,0.0,0.0,-2.51,14.43,0.28,0.0,0.0
20200619:0430,14.13,28.79,6.45,13.89,0.55,0.0,0.01413
20200619:0530,40.22,61.56,16.26,13.2,0.76,0.0,0.04022
20200619:0630,114.22,174.01,26.6,15.46,0.69,0.0,0.11422
20200619:0730,285.54,364.14,37.18,17.17,0.34,0.0,0.28554
20200619:0830,417.85,521.45,47.62,18.58,0.83,0.0,0.41785
20200619:0930,551.45,708.38,57.35,19.6,0.9,0.0,0.55145
20200619:1030,574.63,747.59,65.1,20.56,0.83,0.0,0.57463
20200619:1130,625.34,836.94,68.36,21.29,0.55,0.0,0.62534
20200619:1230,652.45,875.44,65.2,22.15,0.97,0.0,0.6524500000000001
20200619:1330,602.42,791.89,57.5,22.6,1.31,0.0,0.60242
20200619:1430,535.44,692.92,47.79,22.2,0.9,0.0,0.53544
20200619:1530,446.7,566.3,37.35,22.4,1.03,0.0,0.4467
20200619:1630,313.08,396.97,26.77,22.39,0.69,0.0,0.31307999999999997
20200619:1730,153.99,212.77,16.43,22.2,0.9,0.0,0.15399000000000002
20200619:1830,23.3,53.82,6.6,21.45,1.03,0.0,0.0233
20200619:1930,0.0,0.0,-2.38,20.08,0.55,0.0,0.0
20200619:2030,0.0,0.0,0.0,19.52,0.62,0.0,0.0
20200619:2130,0.0,0.0,0.0,18.37,0.97,0.0,0.0
20200619:2230,0.0,0.0,0.0,16.84,1.24,0.0,0.0
20200619:2330,0.0,0.0,0.0,15.54,1.24,0.0,0.0
20200620:0030,0.0,0.0,0.0,14.66,1.1,0.0,0.0
20200620:0130,0.0,0.0,0.0,13.78,1.03,0.0,0.0
20200620:0230,0.0,0.0,0.0,13.56,0.97,0.0,0.0
20200620:0330,0.0,0.0,-2.53,13.0,1.03,0.0,0.0
20200620:0430,14.66,29.3,6.43,12.01,1.17,0.0,0.01466
20200620:0530,52.86,76.07,16.23,11.85,1.31,0.0,0.05286
20200620:0630,118.95,183.82,26.57,14.9,1.17,0.0,0.11895
20200620:0730,294.02,377.71,37.15,18.48,0.48,0.0,0.29402
20200620:0830,453.19,578.96,47.59,20.43,0.41,0.0,0.45319
20200620:0930,575.41,758.58,57.33,21.55,0.48,0.0,0.57541
20200620:1030,607.99,808.79,65.09,22.53,0.76,0.0,0.60799
20200620:1130,638.01,854.48,68.37,23.13,1.1,0.0,0.63801
20200620:1230,582.92,764.39,65.23,23.67,1.31,0.0,0.58292
20200620:1330,600.27,789.79,57.54,23.8,1.52,0.0,0.60027
20200620:1430,539.56,698.77,47.83,24.08,1.52,0.0,0.5395599999999999
20200620:1530,397.43,501.81,37.39,24.09,1.38,0.0,0.39743
20200620:1630,291.66,370.68,26.82,23.75,1.1,0.0,0.29166000000000003
20200620:1730,138.69,193.94,16.47,23.33,1.03,0.0,0.13869
20200620:1830,23.22,53.67,6.65,22.11,0.62,0.0,0.023219999999999998
20200620:1930,0.0,0.0,-2.34,20.67,1.1,0.0,0.0
20200620:2030,0.0,0.0,0.0,19.06,1.24,0.0,0.0
20200620:2130,0.0,0.0,0.0,18.68,1.1,0.0,0.0
20200620:2230,0.0,0.0,0.0,18.4,0.97,0.0,0.0
20200620:2330,0.0,0.0,0.0,17.51,0.9,0.0,0.0
20200621:0030,0.0,0.0,0.0,16.98,0.69,0.0,0.0
20200621:0130,0.0,0.0,0.0,16.0,0.69,0.0,0.0
20200621:0230,0.0,0.0,0.0,15.06,0.83,0.0,0.0
20200621:0330,0.0,0.0,-2.56,14.45,0.97,0.0,0.0
20200621:0430,14.31,29.06,6.4,14.3,1.03,0.0,0.01431
20200621:0530,43.09,65.22,16.2,14.19,1.1,0.0,0.04309
20200621:0630,121.94,188.68,26.54,17.22,0.97,0.0,0.12193999999999999
20200621:0730,302.34,390.58,37.11,20.12,0.83,0.0,0.30234
20200621:0830,465.05,599.59,47.56,22.34,0.69,0.0,0.46505
20200621:0930,571.16,765.35,57.3,23.93,0.41,0.0,0.57116
20200621:1030,654.27,916.36,65.08,24.94,0.21,0.0,0.65427
20200621:1130,693.2,984.44,68.37,25.9,0.48,0.0,0.6932
20200621:1230,718.82,1013.55,65.26,26.5,1.17,0.0,0.71882
20200621:1330,692.57,956.67,57.57,26.9,1.59,0.0,0.69257
20200621:1430,621.57,834.37,47.87,27.03,1.79,0.0,0.6215700000000001
20200621:1530,504.6,655.91,37.43,26.97,1.93,0.0,0.5046
20200621:1630,346.53,445.83,26.86,26.59,1.72,0.0,0.34652999999999995
20200621:1730,167.23,234.07,16.51,25.92,1.1,0.0,0.16723
20200621:1830,24.96,58.67,6.68,25.57,0.34,0.0,0.02496
20200621:1930,0.0,0.0,-2.3,23.18,1.03,0.0,0.0
20200621:2030,0.0,0.0,0.0,21.57,1.45,0.0,0.0
20200621:2130,0.0,0.0,0.0,19.79,1.72,0.0,0.0
20200621:2230,0.0,0.0,0.0,18.4,1.66,0.0,0.0
20200621:2330,0.0,0.0,0.0,17.49,1.45,0.0,0.0
20200622:0030,0.0,0.0,0.0,17.42,1.1,0.0,0.0
20200622:0130,0.0,0.0,0.0,17.42,0.83,0.0,0.0
20200622:0230,0.0,0.0,0.0,17.74,0.69,0.0,0.0
20200622:0330,0.0,0.0,-2.59,17.26,0.62,0.0,0.0
20200622:0430,14.33,29.34,6.36,16.54,0.76,0.0,0.01433
20200622:0530,38.23,59.8,16.17,15.93,0.97,0.0,0.03823
20200622:0630,117.41,187.31,26.5,18.18,0.9,0.0,0.11741
20200622:0730,300.75,392.89,37.07,21.67,0.62,0.0,0.30075
20200622:0830,457.0,596.93,47.52,24.0,0.34,0.0,0.457
20200622:0930,566.01,765.92,57.27,25.48,0.28,0.0,0.56601
20200622:1030,643.59,899.5,65.05,26.52,0.41,0.0,0.64359
20200622:1130,676.0,953.28,68.37,27.36,0.76,0.0,0.676
20200622:1230,622.64,854.22,65.28,28.02,1.24,0.0,0.62264
20200622:1330,660.53,903.36,57.6,28.11,1.86,0.0,0.66053
20200622:1430,594.14,796.09,47.91,28.38,1.86,0.0,0.59414
20200622:1530,472.73,619.45,37.47,28.32,1.38,0.0,0.47273000000000004
20200622:1630,312.17,407.1,26.9,28.07,0.76,0.0,0.31217
20200622:1730,141.56,202.33,16.54,27.67,0.07,0.0,0.14156
20200622:1830,24.11,57.76,6.72,26.79,0.69,0.0,0.02411
20200622:1930,0.0,0.0,-2.27,24.09,1.59,0.0,0.0
20200622:2030,0.0,0.0,0.0,21.58,1.66,0.0,0.0
20200622:2130,0.0,0.0,0.0,20.0,1.59,0.0,0.0
20200622:2230,0.0,0.0,0.0,19.73,1.24,0.0,0.0
20200622:2330,0.0,0.0,0.0,19.51,1.03,0.0,0.0
20200623:0030,0.0,0.0,0.0,19.65,0.83,0.0,0.0
20200623:0130,0.0,0.0,0.0,19.17,0.76,0.0,0.0
20200623:0230,0.0,0.0,0.0,18.58,0.76,0.0,0.0
20200623:0330,0.0,0.0,-2.63,18.03,0.76,0.0,0.0
20200623:0430,12.32,26.61,6.32,17.27,0.83,0.0,0.012320000000000001
20200623:0530,40.5,62.95,16.12,17.45,0.76,0.0,0.0405
20200623:0630,116.26,187.41,26.46,20.17,0.62,0.0,0.11626
20200623:0730,277.6,365.19,37.03,23.02,0.28,0.0,0.2776
20200623:0830,429.36,557.78,47.48,24.25,0.41,0.0,0.42936
20200623:0930,570.61,770.95,57.23,25.41,0.41,0.0,0.5706100000000001
20200623:1030,646.69,906.18,65.02,26.65,0.41,0.0,0.6466900000000001
20200623:1130,670.34,951.53,68.36,27.6,0.55,0.0,0.67034
20200623:1230,676.49,961.07,65.29,28.35,0.76,0.0,0.67649
20200623:1330,648.22,909.26,57.63,28.91,0.9,0.0,0.64822
20200623:1430,581.72,796.97,47.94,29.23,0.9,0.0,0.58172
20200623:1530,479.86,639.69,37.5,29.28,0.83,0.0,0.47986
20200623:1630,305.92,400.86,26.93,29.18,0.83,0.0,0.30592
20200623:1730,141.78,202.42,16.57,28.7,0.34,0.0,0.14178
20200623:1830,25.05,58.59,6.74,28.39,0.41,0.0,0.02505
20200623:1930,0.0,0.0,-2.25,27.53,0.41,0.0,0.0
20200623:2030,0.0,0.0,0.0,26.41,0.28,0.0,0.0
20200623:2130,0.0,0.0,0.0,25.13,0.21,0.0,0.0
20200623:2230,0.0,0.0,0.0,23.74,0.21,0.0,0.0
20200623:2330,0.0,0.0,0.0,22.19,0.55,0.0,0.0
20200624:0030,0.0,0.0,0.0,20.87,0.69,0.0,0.0
20200624:0130,0.0,0.0,0.0,19.75,0.69,0.0,0.0
20200624:0230,0.0,0.0,0.0,19.08,0.62,0.0,0.0
20200624:0330,0.0,0.0,-2.67,18.48,0.62,0.0,0.0
20200624:0430,13.09,27.77,6.28,18.01,0.62,0.0,0.01309
20200624:0530,41.03,63.79,16.08,18.14,0.62,0.0,0.041030000000000004
20200624:0630,104.63,166.34,26.41,20.39,0.62,0.0,0.10463
20200624:0730,275.62,361.47,36.98,22.94,0.76,0.0,0.27562000000000003
20200624:0830,444.01,574.62,47.44,24.46,0.9,0.0,0.44401
20200624:0930,554.1,735.06,57.18,25.7,1.03,0.0,0.5541
20200624:1030,590.06,794.22,64.99,26.6,1.1,0.0,0.5900599999999999
20200624:1130,632.04,867.0,68.35,27.12,1.1,0.0,0.6320399999999999
20200624:1230,568.95,764.72,65.3,27.69,1.1,0.0,0.5689500000000001
20200624:1330,586.8,804.11,57.65,27.9,0.69,0.0,0.5868
20200624:1430,520.03,698.56,47.96,28.39,0.69,0.0,0.52003
20200624:1530,427.6,561.07,37.53,28.52,0.76,0.0,0.42760000000000004
20200624:1630,196.39,259.06,26.95,28.11,0.07,0.0,0.19638999999999998
20200624:1730,65.22,98.71,16.6,27.23,0.76,0.0,0.06522
20200624:1830,22.12,50.63,6.76,25.97,0.48,0.0,0.02212
20200624:1930,0.0,0.0,-2.23,24.73,1.38,0.0,0.0
20200624:2030,0.0,0.0,0.0,22.78,1.24,0.0,0.0
20200624:2130,0.0,0.0,0.0,22.47,0.97,0.0,0.0
20200624:2230,0.0,0.0,0.0,22.8,0.69,0.0,0.0
20200624:2330,0.0,0.0,0.0,22.52,0.83,0.0,0.0
20200625:0030,0.0,0.0,0.0,21.05,1.17,0.0,0.0
20200625:0130,0.0,0.0,0.0,19.17,1.59,0.0,0.0
20200625:0230,0.0,0.0,0.0,18.31,1.72,0.0,0.0
20200625:0330,0.0,0.0,-2.71,18.04,1.59,0.0,0.0
20200625:0430,7.57,19.7,6.23,18.16,1.31,0.0,0.00757
20200625:0530,30.75,51.08,16.03,18.51,1.24,0.0,0.03075
20200625:0630,107.97,172.02,26.36,19.62,1.24,0.0,0.10797
20200625:0730,262.8,340.42,36.93,21.22,0.9,0.0,0.26280000000000003
20200625:0830,368.92,465.84,47.38,22.42,1.03,0.0,0.36892
20200625:0930,429.79,545.9,57.14,23.38,1.24,0.0,0.42979
20200625:1030,508.98,657.01,64.95,24.21,1.45,0.0,0.50898
20200625:1130,476.06,610.56,68.32,25.15,1.72,0.0,0.47606
20200625:1230,448.27,576.71,65.3,25.31,1.31,0.0,0.44827
20200625:1330,477.78,621.25,57.66,25.59,0.83,0.0,0.47778
20200625:1430,391.86,502.11,47.98,26.07,0.97,0.0,0.39186
20200625:1530,233.42,299.23,37.55,25.84,0.55,0.0,0.23342
20200625:1630,170.14,222.53,26.98,25.14,0.28,0.0,0.17013999999999999
20200625:1730,108.4,154.08,16.62,24.67,0.48,0.0,0.10840000000000001
20200625:1830,21.83,47.14,6.78,24.08,0.97,0.0,0.02183
20200625:1930,0.0,0.0,-2.22,22.98,1.24,0.0,0.0
20200625:2030,0.0,0.0,0.0,21.61,1.17,0.0,0.0
20200625:2130,0.0,0.0,0.0,20.99,0.97,0.0,0.0
20200625:2230,0.0,0.0,0.0,20.91,0.76,0.0,0.0
20200625:2330,0.0,0.0,0.0,21.35,0.41,0.0,0.0
20200626:0030,0.0,0.0,0.0,20.34,0.69,0.0,0.0
20200626:0130,0.0,0.0,0.0,20.03,0.69,0.0,0.0
20200626:0230,0.0,0.0,0.0,19.55,0.9,0.0,0.0
20200626:0330,0.0,0.0,-2.77,19.34,1.03,0.0,0.0
20200626:0430,3.16,12.47,6.17,19.05,1.1,0.0,0.00316
20200626:0530,20.78,38.34,15.97,18.95,0.9,0.0,0.02078
20200626:0630,105.88,155.73,26.31,19.09,0.83,0.0,0.10588
20200626:0730,239.92,307.93,36.88,19.75,1.1,0.0,0.23992
20200626:0830,357.89,447.57,47.33,20.93,1.24,0.0,0.35789
20200626:0930,368.41,464.13,57.08,22.12,0.9,0.0,0.36841
20200626:1030,435.47,557.51,64.9,22.8,0.62,0.0,0.43547
20200626:1130,331.17,419.83,68.29,23.82,0.62,0.0,0.33117
20200626:1230,477.56,624.08,65.29,24.07,0.41,0.0,0.47756
20200626:1330,429.28,556.93,57.67,25.2,0.69,0.0,0.42928
20200626:1430,316.58,404.01,48.0,25.25,0.83,0.0,0.31658
20200626:1530,247.86,316.17,37.57,25.11,0.48,0.0,0.24786000000000002
20200626:1630,193.53,249.17,26.99,23.79,0.55,0.0,0.19353
20200626:1730,86.54,123.56,16.63,22.42,0.55,0.0,0.08654
20200626:1830,17.26,38.61,6.79,21.72,0.76,0.0,0.01726
20200626:1930,0.0,0.0,-2.22,22.12,1.1,0.0,0.0
20200626:2030,0.0,0.0,0.0,21.29,1.1,0.0,0.0
20200626:2130,0.0,0.0,0.0,21.47,0.9,0.0,0.0
20200626:2230,0.0,0.0,0.0,21.33,0.76,0.0,0.0
20200626:2330,0.0,0.0,0.0,21.55,0.55,0.0,0.0
20200627:0030,0.0,0.0,0.0,21.17,0.69,0.0,0.0
20200627:0130,0.0,0.0,0.0,21.05,0.41,0.0,0.0
20200627:0230,0.0,0.0,0.0,20.76,0.21,0.0,0.0
20200627:0330,0.0,0.0,-2.82,20.38,0.41,0.0,0.0
20200627:0430,5.42,16.41,6.12,19.96,0.48,0.0,0.00542
20200627:0530,36.01,57.99,15.91,19.8,0.55,0.0,0.03601
20200627:0630,86.55,126.63,26.25,20.4,0.62,0.0,0.08655
20200627:0730,195.71,255.21,36.82,20.62,0.14,0.0,0.19571
20200627:0830,349.37,442.69,47.27,21.56,0.28,0.0,0.34937
20200627:0930,448.77,574.26,57.02,22.66,0.41,0.0,0.44877
20200627:1030,545.75,719.98,64.85,23.83,0.69,0.0,0.54575
20200627:1130,576.78,771.99,68.26,25.13,0.76,0.0,0.57678
20200627:1230,490.22,642.37,65.28,25.79,0.83,0.0,0.49022000000000004
20200627:1330,457.3,595.36,57.68,25.93,0.76,0.0,0.4573
20200627:1430,290.31,371.06,48.01,26.03,0.48,0.0,0.29031
20200627:1530,282.24,359.91,37.58,25.25,0.83,0.0,0.28224
20200627:1630,184.27,239.28,27.01,25.06,0.9,0.0,0.18427000000000002
20200627:1730,68.77,103.0,16.65,24.47,1.31,0.0,0.06877
20200627:1830,17.95,42.7,6.8,23.59,1.24,0.0,0.01795
20200627:1930,0.0,0.0,-2.21,24.76,0.07,0.0,0.0
20200627:2030,0.0,0.0,0.0,24.2,0.28,0.0,0.0
20200627:2130,0.0,0.0,0.0,23.5,0.14,0.0,0.0
20200627:2230,0.0,0.0,0.0,22.65,0.34,0.0,0.0
20200627:2330,0.0,0.0,0.0,22.05,0.62,0.0,0.0
20200628:0030,0.0,0.0,0.0,21.37,0.83,0.0,0.0
20200628:0130,0.0,0.0,0.0,19.15,1.1,0.0,0.0
20200628:0230,0.0,0.0,0.0,17.87,1.24,0.0,0.0
20200628:0330,0.0,0.0,-2.89,17.1,1.31,0.0,0.0
20200628:0430,13.31,27.91,6.05,16.41,1.45,0.0,0.01331
20200628:0530,40.42,62.77,15.85,17.25,1.24,0.0,0.040420000000000005
