time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200701:0810,388.97,504.44,43.65,23.44,0.28,0.0,0.38897000000000004
20200701:0910,478.04,627.11,53.72,24.7,0.69,0.0,0.47804
20200701:1010,581.82,790.95,62.37,25.36,0.48,0.0,0.58182
20200701:1110,598.93,823.16,67.58,26.04,0.55,0.0,0.59893
20200701:1210,51.74,79.61,66.75,26.86,0.55,0.0,0.05174
20200701:1310,535.19,726.9,60.4,27.07,0.48,0.0,0.53519
20200701:1410,96.03,134.29,51.25,27.16,0.69,0.0,0.09603
20200701:1510,409.66,535.81,41.0,27.31,0.76,0.0,0.40966
20200701:1610,187.93,247.29,30.43,27.22,0.34,0.0,0.18793
20200701:1710,9.9,23.98,19.95,27.11,0.41,0.0,0.0099
20200701:1810,2.52,11.51,9.89,25.01,1.17,0.0,0.00252
20200701:1910,0.0,0.0,0.0,23.82,1.72,0.0,0.0
20200701:2010,0.0,0.0,0.0,22.7,0.76,0.0,0.0
20200701:2110,0.0,0.0,0.0,23.11,0.34,0.0,0.0
20200701:2210,0.0,0.0,0.0,22.79,0.34,0.0,0.0
20200701:2310,0.0,0.0,0.0,22.46,0.28,0.0,0.0
20200702:0010,0.0,0.0,0.0,21.98,0.14,0.0,0.0
20200702:0110,0.0,0.0,0.0,21.71,0.41,0.0,0.0
20200702:0210,0.0,0.0,0.0,21.28,0.83,0.0,0.0
20200702:0310,0.0,0.0,0.0,19.4,1.1,0.0,0.0
20200702:0410,2.43,11.13,2.75,19.0,1.03,0.0,0.0024300000000000003
20200702:0510,41.04,63.97,12.31,18.91,1.03,0.0,0.04104
20200702:0610,76.12,135.37,22.51,21.35,1.03,0.0,0.07612000000000001
20200702:0710,241.44,328.97,33.04,22.9,0.34,0.0,0.24144
20200702:0810,405.27,530.95,43.57,24.42,0.14,0.0,0.40526999999999996
20200702:0910,538.63,721.26,53.64,25.82,0.55,0.0,0.5386299999999999
20200702:1010,632.25,872.35,62.29,27.11,0.9,0.0,0.63225
20200702:1110,691.57,975.42,67.5,28.1,1.17,0.0,0.69157
20200702:1210,708.57,1005.26,66.69,29.04,1.45,0.0,0.70857
20200702:1310,508.25,690.14,60.37,29.32,0.83,0.0,0.50825
20200702:1410,423.19,564.62,51.23,29.35,0.62,0.0,0.42319
20200702:1510,174.71,233.72,40.98,29.4,0.34,0.0,0.17471
20200702:1610,48.93,76.73,30.41,28.77,0.28,0.0,0.04893
20200702:1710,202.91,273.21,19.94,27.9,0.14,0.0,0.20291
20200702:1810,33.09,57.12,9.87,26.99,0.62,0.0,0.03309
20200702:1910,0.0,0.0,0.0,25.56,1.17,0.0,0.0
20200702:2010,0.0,0.0,0.0,23.68,1.31,0.0,0.0
20200702:2110,0.0,0.0,0.0,22.92,1.1,0.0,0.0
20200702:2210,0.0,0.0,0.0,22.13,1.1,0.0,0.0
20200702:2310,0.0,0.0,0.0,20.88,1.24,0.0,0.0
20200703:0010,0.0,0.0,0.0,19.83,1.45,0.0,0.0
20200703:0110,0.0,0.0,0.0,20.27,1.03,0.0,0.0
20200703:0210,0.0,0.0,0.0,20.57,0.69,0.0,0.0
20200703:0310,0.0,0.0,0.0,19.13,0.9,0.0,0.0
20200703:0410,2.46,11.13,2.66,17.34,1.1,0.0,0.00246
20200703:0510,42.14,64.9,12.23,17.38,1.17,0.0,0.042140000000000004
20200703:0610,75.76,134.44,22.42,19.46,1.31,0.0,0.07576000000000001
20200703:0710,244.5,329.14,32.95,22.24,1.24,0.0,0.2445
20200703:0810,414.56,534.57,43.49,23.99,1.24,0.0,0.41456
20200703:0910,545.93,720.6,53.55,24.84,1.1,0.0,0.5459299999999999
20200703:1010,634.71,855.56,62.2,25.69,1.59,0.0,0.63471
20200703:1110,676.87,935.1,67.42,25.48,1.17,0.0,0.67687
20200703:1210,667.39,923.51,66.63,25.71,1.1,0.0,0.66739
20200703:1310,687.75,945.11,60.33,25.57,1.52,0.0,0.68775
20200703:1410,64.01,94.0,51.21,25.19,1.79,0.0,0.06401000000000001
20200703:1510,31.94,53.71,40.97,23.87,1.1,0.0,0.03194
20200703:1610,21.09,39.33,30.4,22.92,1.24,0.0,0.02109
20200703:1710,10.21,23.98,19.92,21.95,2.14,0.0,0.01021
20200703:1810,1.61,9.59,9.85,21.92,1.52,0.0,0.00161
20200703:1910,0.0,0.0,0.0,21.58,1.86,0.0,0.0
20200703:2010,0.0,0.0,0.0,19.83,2.28,0.0,0.0
20200703:2110,0.0,0.0,0.0,18.27,1.45,0.0,0.0
20200703:2210,0.0,0.0,0.0,17.52,1.59,0.0,0.0
20200703:2310,0.0,0.0,0.0,17.26,1.38,0.0,0.0
20200704:0010,0.0,0.0,0.0,17.03,1.17,0.0,0.0
20200704:0110,0.0,0.0,0.0,17.07,1.24,0.0,0.0
20200704:0210,0.0,0.0,0.0,16.98,1.1,0.0,0.0
20200704:0310,0.0,0.0,0.0,16.77,1.24,0.0,0.0
20200704:0410,2.98,12.05,2.58,16.71,1.24,0.0,0.00298
20200704:0510,34.64,55.63,12.14,17.03,1.24,0.0,0.03464
20200704:0610,68.72,128.07,22.34,18.26,1.1,0.0,0.06872
20200704:0710,244.97,328.6,32.87,19.7,0.83,0.0,0.24497
20200704:0810,421.47,541.23,43.4,20.96,0.41,0.0,0.42147
20200704:0910,552.83,730.38,53.47,22.43,0.41,0.0,0.55283
20200704:1010,648.2,884.39,62.11,23.39,0.62,0.0,0.6482
20200704:1110,703.36,979.39,67.33,24.27,0.9,0.0,0.70336
20200704:1210,727.9,1021.37,66.57,24.85,1.1,0.0,0.7279
20200704:1310,701.11,978.29,60.29,25.31,1.03,0.0,0.70111
20200704:1410,645.96,887.99,51.18,25.59,0.83,0.0,0.6459600000000001
20200704:1510,549.84,734.23,40.95,25.93,0.76,0.0,0.54984
20200704:1610,413.02,538.64,30.38,25.89,0.48,0.0,0.41302
20200704:1710,245.49,327.3,19.9,25.65,0.28,0.0,0.24549
20200704:1810,71.29,122.08,9.82,25.13,0.21,0.0,0.07129
20200704:1910,0.0,0.0,0.0,24.79,0.28,0.0,0.0
20200704:2010,0.0,0.0,0.0,24.11,0.76,0.0,0.0
20200704:2110,0.0,0.0,0.0,22.43,1.03,0.0,0.0
20200704:2210,0.0,0.0,0.0,22.09,1.03,0.0,0.0
20200704:2310,0.0,0.0,0.0,22.13,0.9,0.0,0.0
20200705:0010,0.0,0.0,0.0,21.09,1.03,0.0,0.0
20200705:0110,0.0,0.0,0.0,19.94,1.17,0.0,0.0
20200705:0210,0.0,0.0,0.0,18.7,1.24,0.0,0.0
20200705:0310,0.0,0.0,0.0,17.86,1.17,0.0,0.0
20200705:0410,1.98,10.2,2.48,17.42,1.1,0.0,0.00198
20200705:0510,36.73,58.41,12.05,17.81,0.9,0.0,0.03673
20200705:0610,68.46,127.72,22.25,20.23,0.62,0.0,0.06846
20200705:0710,239.14,326.84,32.78,22.78,0.28,0.0,0.23914
20200705:0810,411.41,538.96,43.32,24.37,0.21,0.0,0.41141
20200705:0910,544.9,727.98,53.37,25.44,0.62,0.0,0.5448999999999999
20200705:1010,639.2,881.81,62.01,26.49,0.83,0.0,0.6392
20200705:1110,693.0,983.11,67.24,27.33,0.83,0.0,0.693
20200705:1210,711.47,1025.54,66.49,28.08,0.76,0.0,0.71147
20200705:1310,691.83,988.0,60.24,28.69,0.9,0.0,0.6918300000000001
20200705:1410,641.46,896.99,51.14,29.1,0.97,0.0,0.64146
20200705:1510,545.83,742.19,40.92,29.17,0.76,0.0,0.54583
20200705:1610,411.39,544.12,30.35,28.91,0.62,0.0,0.41139
20200705:1710,241.92,326.66,19.87,28.52,0.48,0.0,0.24192
20200705:1810,69.54,120.25,9.78,27.25,0.55,0.0,0.06954
20200705:1910,0.0,0.0,0.0,26.35,0.69,0.0,0.0
20200705:2010,0.0,0.0,0.0,24.88,1.03,0.0,0.0
20200705:2110,0.0,0.0,0.0,23.2,1.31,0.0,0.0
20200705:2210,0.0,0.0,0.0,22.21,1.31,0.0,0.0
20200705:2310,0.0,0.0,0.0,21.52,1.24,0.0,0.0
20200706:0010,0.0,0.0,0.0,21.27,1.1,0.0,0.0
20200706:0110,0.0,0.0,0.0,20.45,1.1,0.0,0.0
20200706:0210,0.0,0.0,0.0,19.47,1.17,0.0,0.0
20200706:0310,0.0,0.0,0.0,18.92,1.1,0.0,0.0
20200706:0410,1.06,8.34,2.38,18.7,1.03,0.0,0.00106
20200706:0510,38.76,61.19,11.95,18.97,0.9,0.0,0.038759999999999996
20200706:0610,70.24,128.94,22.16,21.66,0.76,0.0,0.07024
20200706:0710,236.11,324.33,32.69,24.11,0.41,0.0,0.23611000000000001
20200706:0810,404.36,533.06,43.22,25.73,0.21,0.0,0.40436
20200706:0910,532.83,715.31,53.28,26.97,0.69,0.0,0.53283
20200706:1010,631.61,879.25,61.91,28.02,0.76,0.0,0.63161
20200706:1110,687.95,980.46,67.13,28.95,0.97,0.0,0.6879500000000001
20200706:1210,707.09,1011.07,66.41,29.41,1.24,0.0,0.70709
20200706:1310,683.97,967.36,60.18,30.04,1.45,0.0,0.6839700000000001
20200706:1410,623.02,860.32,51.1,30.34,1.59,0.0,0.62302
20200706:1510,539.64,725.2,40.88,30.54,1.72,0.0,0.53964
20200706:1610,402.72,528.8,30.32,30.39,1.72,0.0,0.40272
20200706:1710,234.4,315.99,19.83,29.64,1.38,0.0,0.2344
20200706:1810,66.73,114.77,9.74,28.35,1.17,0.0,0.06673
20200706:1910,0.0,0.0,0.0,27.12,0.97,0.0,0.0
20200706:2010,0.0,0.0,0.0,25.3,1.24,0.0,0.0
20200706:2110,0.0,0.0,0.0,23.57,1.38,0.0,0.0
20200706:2210,0.0,0.0,0.0,22.52,1.24,0.0,0.0
20200706:2310,0.0,0.0,0.0,22.34,1.1,0.0,0.0
20200707:0010,0.0,0.0,0.0,21.85,1.03,0.0,0.0
20200707:0110,0.0,0.0,0.0,20.97,0.76,0.0,0.0
20200707:0210,0.0,0.0,0.0,20.24,0.55,0.0,0.0
20200707:0310,0.0,0.0,0.0,19.81,0.34,0.0,0.0
20200707:0410,0.0,0.0,0.0,19.35,0.48,0.0,0.0
20200707:0510,37.49,59.34,11.85,17.83,1.03,0.0,0.03749
20200707:0610,71.2,129.2,22.06,19.27,1.59,0.0,0.0712
20200707:0710,244.76,326.21,32.59,21.24,2.62,0.0,0.24475999999999998
20200707:0810,404.57,504.18,43.13,21.36,3.38,0.0,0.40457
20200707:0910,567.15,713.39,53.18,21.67,3.52,0.0,0.5671499999999999
20200707:1010,645.73,825.6,61.81,21.65,3.52,0.0,0.64573
20200707:1110,589.33,751.65,67.03,21.46,3.17,0.0,0.58933
20200707:1210,104.13,140.04,66.32,21.63,2.62,0.0,0.10413
20200707:1310,690.35,919.66,60.12,21.71,1.86,0.0,0.69035
20200707:1410,460.2,588.98,51.06,22.04,1.17,0.0,0.4602
20200707:1510,240.84,305.97,40.85,22.31,0.76,0.0,0.24084
20200707:1610,197.21,252.56,30.28,22.34,0.62,0.0,0.19721
20200707:1710,88.39,122.46,19.79,22.05,0.48,0.0,0.08839
20200707:1810,51.9,83.82,9.7,21.53,0.62,0.0,0.0519
20200707:1910,0.0,0.0,0.0,21.28,0.9,0.0,0.0
20200707:2010,0.0,0.0,0.0,19.65,1.24,0.0,0.0
20200707:2110,0.0,0.0,0.0,19.1,1.24,0.0,0.0
20200707:2210,0.0,0.0,0.0,18.79,1.17,0.0,0.0
20200707:2310,0.0,0.0,0.0,18.69,0.97,0.0,0.0
20200708:0010,0.0,0.0,0.0,18.35,0.97,0.0,0.0
20200708:0110,0.0,0.0,0.0,17.9,1.03,0.0,0.0
20200708:0210,0.0,0.0,0.0,17.32,1.1,0.0,0.0
20200708:0310,0.0,0.0,0.0,17.05,1.03,0.0,0.0
20200708:0410,0.0,0.0,0.0,16.9,0.97,0.0,0.0
20200708:0510,33.86,54.7,11.75,17.12,0.76,0.0,0.03386
20200708:0610,105.49,142.02,21.96,18.57,0.76,0.0,0.10549
20200708:0710,232.46,300.3,32.49,19.16,0.62,0.0,0.23246
20200708:0810,401.13,510.56,43.03,19.78,0.41,0.0,0.40113
20200708:0910,549.23,718.98,53.07,20.99,0.41,0.0,0.54923
20200708:1010,646.41,871.62,61.69,21.89,0.69,0.0,0.6464099999999999
20200708:1110,702.73,971.91,66.91,23.27,0.9,0.0,0.70273
20200708:1210,722.51,1007.64,66.23,24.21,1.1,0.0,0.72251
20200708:1310,702.95,977.52,60.05,25.0,1.1,0.0,0.7029500000000001
20200708:1410,638.05,869.79,51.01,25.49,1.03,0.0,0.63805
20200708:1510,544.11,723.61,40.8,25.72,0.83,0.0,0.54411
20200708:1610,410.93,534.7,30.24,25.74,0.55,0.0,0.41093
20200708:1710,236.98,314.6,19.75,25.48,0.55,0.0,0.23698
20200708:1810,67.02,113.27,9.65,24.74,0.62,0.0,0.06702
20200708:1910,0.0,0.0,0.0,23.83,0.62,0.0,0.0
20200708:2010,0.0,0.0,0.0,21.92,0.97,0.0,0.0
20200708:2110,0.0,0.0,0.0,20.78,1.1,0.0,0.0
20200708:2210,0.0,0.0,0.0,20.13,1.17,0.0,0.0
20200708:2310,0.0,0.0,0.0,20.29,1.03,0.0,0.0
20200709:0010,0.0,0.0,0.0,20.82,0.9,0.0,0.0
20200709:0110,0.0,0.0,0.0,20.61,0.97,0.0,0.0
20200709:0210,0.0,0.0,0.0,19.0,1.17,0.0,0.0
20200709:0310,0.0,0.0,0.0,18.3,1.17,0.0,0.0
20200709:0410,0.0,0.0,0.0,17.46,1.24,0.0,0.0
20200709:0510,42.18,64.9,11.65,17.17,1.24,0.0,0.04218
20200709:0610,75.17,131.25,21.86,20.1,0.55,0.0,0.07517
20200709:0710,235.89,320.36,32.39,21.9,0.28,0.0,0.23589
20200709:0810,406.33,527.22,42.92,23.25,0.41,0.0,0.40632999999999997
20200709:0910,538.94,714.46,52.96,24.56,0.69,0.0,0.5389400000000001
20200709:1010,636.31,870.17,61.58,25.79,0.97,0.0,0.6363099999999999
20200709:1110,692.37,970.44,66.79,26.78,1.1,0.0,0.69237
20200709:1210,713.54,1012.09,66.13,27.55,1.17,0.0,0.71354
20200709:1310,687.04,969.64,59.98,28.09,1.1,0.0,0.68704
20200709:1410,633.82,885.83,50.95,28.52,0.76,0.0,0.63382
20200709:1510,525.94,713.13,40.75,28.8,0.55,0.0,0.5259400000000001
20200709:1610,401.59,530.03,30.19,28.82,0.62,0.0,0.40159
20200709:1710,231.43,311.33,19.7,28.44,0.76,0.0,0.23143
20200709:1810,65.12,111.39,9.59,27.11,0.62,0.0,0.06512000000000001
20200709:1910,0.0,0.0,0.0,25.83,0.62,0.0,0.0
20200709:2010,0.0,0.0,0.0,25.92,0.41,0.0,0.0
20200709:2110,0.0,0.0,0.0,25.19,0.14,0.0,0.0
20200709:2210,0.0,0.0,0.0,24.49,0.28,0.0,0.0
20200709:2310,0.0,0.0,0.0,23.86,0.34,0.0,0.0
20200710:0010,0.0,0.0,0.0,23.28,0.34,0.0,0.0
20200710:0110,0.0,0.0,0.0,22.71,0.28,0.0,0.0
20200710:0210,0.0,0.0,0.0,22.21,0.48,0.0,0.0
20200710:0310,0.0,0.0,0.0,21.63,0.9,0.0,0.0
20200710:0410,0.0,0.0,0.0,20.65,1.03,0.0,0.0
20200710:0510,46.82,71.39,11.54,20.13,0.97,0.0,0.04682
20200710:0610,95.39,146.9,21.75,21.96,0.41,0.0,0.09539
20200710:0710,229.27,310.93,32.29,23.87,0.28,0.0,0.22927
20200710:0810,385.99,503.94,42.82,25.17,0.48,0.0,0.38599
20200710:0910,480.81,636.49,52.85,26.5,0.76,0.0,0.48081
20200710:1010,509.98,684.49,61.45,27.42,0.83,0.0,0.50998
20200710:1110,637.46,890.35,66.67,28.16,0.9,0.0,0.63746
20200710:1210,675.77,960.94,66.02,28.45,0.83,0.0,0.67577
20200710:1310,648.71,935.85,59.9,29.0,0.14,0.0,0.64871
20200710:1410,106.92,148.67,50.89,28.92,0.9,0.0,0.10692
20200710:1510,392.08,513.7,40.7,28.26,0.83,0.0,0.39208
20200710:1610,287.33,373.58,30.14,28.01,0.69,0.0,0.28733
20200710:1710,26.19,47.0,19.64,27.71,0.34,0.0,0.02619
20200710:1810,11.83,26.86,9.53,26.95,0.62,0.0,0.01183
20200710:1910,0.0,0.0,0.0,25.57,1.03,0.0,0.0
20200710:2010,0.0,0.0,0.0,24.07,0.83,0.0,0.0
20200710:2110,0.0,0.0,0.0,23.77,0.41,0.0,0.0
20200710:2210,0.0,0.0,0.0,21.84,1.52,0.0,0.0
20200710:2310,0.0,0.0,0.0,21.0,1.03,0.0,0.0
20200711:0010,0.0,0.0,0.0,21.97,0.48,0.0,0.0
20200711:0110,0.0,0.0,0.0,21.78,0.14,0.0,0.0
20200711:0210,0.0,0.0,0.0,21.48,0.41,0.0,0.0
20200711:0310,0.0,0.0,0.0,21.05,0.34,0.0,0.0
20200711:0410,0.0,0.0,0.0,19.51,1.03,0.0,0.0
20200711:0510,45.67,69.53,11.42,18.72,1.45,0.0,0.04567
20200711:0610,88.9,140.69,21.64,20.51,0.76,0.0,0.0889
20200711:0710,233.49,309.07,32.18,21.56,1.59,0.0,0.23349
20200711:0810,397.93,507.9,42.71,22.36,1.24,0.0,0.39793
20200711:0910,516.62,675.78,52.74,22.55,0.55,0.0,0.51662
20200711:1010,492.84,653.18,61.33,24.02,0.28,0.0,0.49284
20200711:1110,401.8,523.54,66.53,24.71,0.55,0.0,0.4018
20200711:1210,296.32,381.64,65.9,24.7,0.69,0.0,0.29632
20200711:1310,563.12,763.16,59.81,25.63,0.55,0.0,0.56312
20200711:1410,483.3,635.74,50.82,25.41,0.83,0.0,0.4833
20200711:1510,344.7,443.06,40.64,25.44,0.83,0.0,0.3447
20200711:1610,390.2,503.43,30.08,25.63,0.9,0.0,0.3902
20200711:1710,9.36,23.02,19.58,25.54,0.48,0.0,0.00936
20200711:1810,3.55,13.43,9.46,24.73,0.41,0.0,0.0035499999999999998
20200711:1910,0.0,0.0,0.0,23.47,1.17,0.0,0.0
20200711:2010,0.0,0.0,0.0,22.39,1.38,0.0,0.0
20200711:2110,0.0,0.0,0.0,21.36,1.17,0.0,0.0
20200711:2210,0.0,0.0,0.0,20.82,1.03,0.0,0.0
20200711:2310,0.0,0.0,0.0,20.54,1.1,0.0,0.0
20200712:0010,0.0,0.0,0.0,20.7,1.45,0.0,0.0
20200712:0110,0.0,0.0,0.0,20.75,2.07,0.0,0.0
20200712:0210,0.0,0.0,0.0,20.04,2.34,0.0,0.0
20200712:0310,0.0,0.0,0.0,19.47,2.41,0.0,0.0
20200712:0410,0.0,0.0,0.0,18.84,2.28,0.0,0.0
20200712:0510,41.96,64.9,11.31,18.47,2.21,0.0,0.041960000000000004
20200712:0610,74.56,128.56,21.53,18.23,2.14,0.0,0.07456
20200712:0710,238.74,312.05,32.07,19.01,1.59,0.0,0.23874
20200712:0810,408.05,513.26,42.59,19.99,1.59,0.0,0.40805
20200712:0910,507.84,646.3,52.62,20.57,1.52,0.0,0.50784
20200712:1010,598.99,783.66,61.2,21.54,1.45,0.0,0.59899
20200712:1110,462.96,595.24,66.4,22.51,1.38,0.0,0.46296
20200712:1210,342.86,436.7,65.78,23.23,1.31,0.0,0.34286
20200712:1310,306.93,391.58,59.72,23.65,1.1,0.0,0.30693
20200712:1410,208.6,269.78,50.75,24.64,0.83,0.0,0.2086
20200712:1510,113.79,154.43,40.57,24.96,0.76,0.0,0.11379
20200712:1610,177.36,231.3,30.02,24.95,0.69,0.0,0.17736000000000002
20200712:1710,144.67,193.23,19.51,24.63,0.83,0.0,0.14467
20200712:1810,63.73,106.71,9.39,23.81,1.17,0.0,0.06373
20200712:1910,0.0,0.0,0.0,22.52,1.52,0.0,0.0
20200712:2010,0.0,0.0,0.0,21.51,1.52,0.0,0.0
20200712:2110,0.0,0.0,0.0,20.63,1.31,0.0,0.0
20200712:2210,0.0,0.0,0.0,20.25,1.52,0.0,0.0
20200712:2310,0.0,0.0,0.0,19.95,1.79,0.0,0.0
20200713:0010,0.0,0.0,0.0,19.6,1.86,0.0,0.0
20200713:0110,0.0,0.0,0.0,19.16,2.0,0.0,0.0
20200713:0210,0.0,0.0,0.0,18.86,2.0,0.0,0.0
20200713:0310,0.0,0.0,0.0,18.75,1.86,0.0,0.0
20200713:0410,0.0,0.0,0.0,18.57,1.86,0.0,0.0
20200713:0510,9.87,23.18,11.19,18.43,1.66,0.0,0.009869999999999999
20200713:0610,90.52,123.22,21.41,18.41,1.52,0.0,0.09051999999999999
20200713:0710,115.73,152.09,31.96,18.73,1.86,0.0,0.11573
20200713:0810,208.67,261.86,42.48,19.32,1.86,0.0,0.20867
20200713:0910,450.56,563.86,52.49,19.39,1.79,0.0,0.45056
20200713:1010,356.24,446.26,61.06,20.01,1.38,0.0,0.35624
20200713:1110,449.16,570.98,66.25,20.64,1.31,0.0,0.44916
20200713:1210,463.53,594.14,65.65,21.8,1.31,0.0,0.46353
20200713:1310,389.34,497.4,59.62,23.17,1.24,0.0,0.38933999999999996
20200713:1410,195.6,252.87,50.67,23.74,0.69,0.0,0.1956
20200713:1510,234.81,301.48,40.5,23.99,0.48,0.0,0.23481
20200713:1610,253.66,323.11,29.95,23.92,0.97,0.0,0.25366
20200713:1710,174.3,229.16,19.44,23.6,1.17,0.0,0.1743
20200713:1810,53.98,89.15,9.31,22.76,1.38,0.0,0.05398
20200713:1910,0.0,0.0,0.0,21.47,1.45,0.0,0.0
20200713:2010,0.0,0.0,0.0,20.42,1.24,0.0,0.0
20200713:2110,0.0,0.0,0.0,19.74,1.03,0.0,0.0
20200713:2210,0.0,0.0,0.0,18.75,1.17,0.0,0.0
20200713:2310,0.0,0.0,0.0,18.41,1.1,0.0,0.0
20200714:0010,0.0,0.0,0.0,18.21,1.03,0.0,0.0
20200714:0110,0.0,0.0,0.0,18.02,0.97,0.0,0.0
20200714:0210,0.0,0.0,0.0,17.61,1.03,0.0,0.0
20200714:0310,0.0,0.0,0.0,17.23,1.03,0.0,0.0
20200714:0410,0.0,0.0,0.0,17.05,1.03,0.0,0.0
20200714:0510,4.57,14.83,11.07,17.12,0.97,0.0,0.00457
20200714:0610,85.79,117.3,21.3,17.9,0.97,0.0,0.08579
20200714:0710,116.11,152.09,31.84,17.36,0.76,0.0,0.11611
20200714:0810,229.07,286.02,42.36,17.88,0.83,0.0,0.22907
20200714:0910,546.78,703.62,52.37,18.77,0.62,0.0,0.5467799999999999
20200714:1010,617.2,821.3,60.92,19.23,0.28,0.0,0.6172000000000001
20200714:1110,599.24,803.03,66.1,19.74,0.07,0.0,0.59924
20200714:1210,574.21,767.95,65.52,20.9,0.14,0.0,0.57421
20200714:1310,427.73,549.2,59.51,21.66,0.62,0.0,0.42773
20200714:1410,446.0,572.41,50.58,21.56,0.62,0.0,0.446
20200714:1510,358.39,453.99,40.43,21.78,0.55,0.0,0.35839
20200714:1610,228.01,289.11,29.87,21.76,0.62,0.0,0.22801
20200714:1710,141.09,186.41,19.36,21.69,0.62,0.0,0.14109
20200714:1810,31.37,53.41,9.22,21.26,0.62,0.0,0.03137
20200714:1910,0.0,0.0,0.0,20.26,0.55,0.0,0.0
20200714:2010,0.0,0.0,0.0,18.96,0.9,0.0,0.0
20200714:2110,0.0,0.0,0.0,17.71,1.17,0.0,0.0
20200714:2210,0.0,0.0,0.0,17.2,1.17,0.0,0.0
20200714:2310,0.0,0.0,0.0,17.1,1.1,0.0,0.0
20200715:0010,0.0,0.0,0.0,16.71,1.1,0.0,0.0
20200715:0110,0.0,0.0,0.0,16.77,0.97,0.0,0.0
20200715:0210,0.0,0.0,0.0,16.03,1.03,0.0,0.0
20200715:0310,0.0,0.0,0.0,15.03,1.31,0.0,0.0
20200715:0410,0.0,0.0,0.0,14.64,1.31,0.0,0.0
20200715:0510,36.49,57.48,10.94,15.13,0.97,0.0,0.03649
20200715:0610,106.08,143.01,21.18,17.36,0.48,0.0,0.10608
20200715:0710,200.55,256.9,31.72,18.92,0.34,0.0,0.20055
20200715:0810,305.08,384.7,42.24,20.08,0.55,0.0,0.30507999999999996
20200715:0910,494.88,636.74,52.24,20.86,0.76,0.0,0.49488
20200715:1010,531.24,694.72,60.78,21.8,0.76,0.0,0.53124
20200715:1110,485.47,629.6,65.95,22.3,0.97,0.0,0.48547
20200715:1210,445.69,579.48,65.38,22.97,0.55,0.0,0.44569
20200715:1310,317.39,407.2,59.4,23.83,0.62,0.0,0.31739
20200715:1410,319.23,409.4,50.49,24.55,0.83,0.0,0.31923
20200715:1510,525.26,686.88,40.34,24.24,1.03,0.0,0.52526
20200715:1610,289.69,370.2,29.79,23.39,0.07,0.0,0.28969
20200715:1710,115.5,155.75,19.28,22.77,0.83,0.0,0.1155
20200715:1810,37.01,62.08,9.13,22.21,0.62,0.0,0.03701
20200715:1910,0.0,0.0,0.0,21.4,0.48,0.0,0.0
20200715:2010,0.0,0.0,0.0,20.57,0.76,0.0,0.0
20200715:2110,0.0,0.0,0.0,20.03,0.83,0.0,0.0
20200715:2210,0.0,0.0,0.0,18.77,1.03,0.0,0.0
20200715:2310,0.0,0.0,0.0,18.52,0.97,0.0,0.0
20200716:0010,0.0,0.0,0.0,19.23,0.48,0.0,0.0
20200716:0110,0.0,0.0,0.0,18.99,0.55,0.0,0.0
20200716:0210,0.0,0.0,0.0,18.05,0.9,0.0,0.0
20200716:0310,0.0,0.0,0.0,17.54,0.97,0.0,0.0
20200716:0410,0.0,0.0,0.0,17.88,0.83,0.0,0.0
20200716:0510,43.57,66.75,10.81,17.64,0.69,0.0,0.04357
20200716:0610,75.78,127.5,21.05,18.61,0.34,0.0,0.07578
20200716:0710,230.63,309.98,31.6,19.89,0.69,0.0,0.23063
20200716:0810,404.4,515.8,42.11,21.03,0.83,0.0,0.4044
20200716:0910,536.04,698.91,52.1,22.04,0.76,0.0,0.53604
20200716:1010,629.26,849.47,60.63,23.2,0.76,0.0,0.62926
20200716:1110,691.29,959.14,65.79,24.09,0.83,0.0,0.69129
20200716:1210,706.48,989.52,65.23,24.79,0.9,0.0,0.70648
20200716:1310,685.86,953.27,59.28,24.62,0.83,0.0,0.68586
20200716:1410,629.29,858.99,50.39,25.04,0.76,0.0,0.62929
20200716:1510,533.21,708.17,40.26,25.76,0.76,0.0,0.5332100000000001
20200716:1610,404.19,524.58,29.71,25.34,0.48,0.0,0.40419
20200716:1710,222.36,295.22,19.19,25.42,0.48,0.0,0.22236
20200716:1810,61.21,104.52,9.04,24.42,0.55,0.0,0.06121
20200716:1910,0.0,0.0,0.0,23.44,1.1,0.0,0.0
20200716:2010,0.0,0.0,0.0,23.54,0.69,0.0,0.0
20200716:2110,0.0,0.0,0.0,23.01,0.41,0.0,0.0
20200716:2210,0.0,0.0,0.0,22.35,0.34,0.0,0.0
20200716:2310,0.0,0.0,0.0,21.53,0.34,0.0,0.0
20200717:0010,0.0,0.0,0.0,20.57,0.48,0.0,0.0
20200717:0110,0.0,0.0,0.0,19.55,0.55,0.0,0.0
20200717:0210,0.0,0.0,0.0,18.61,0.55,0.0,0.0
20200717:0310,0.0,0.0,0.0,18.11,0.62,0.0,0.0
20200717:0410,0.0,0.0,0.0,17.33,0.69,0.0,0.0
20200717:0510,37.61,59.34,10.68,17.13,0.69,0.0,0.03761
20200717:0610,56.4,111.0,20.93,19.17,0.55,0.0,0.0564
20200717:0710,225.01,307.86,31.47,22.17,0.34,0.0,0.22501
20200717:0810,398.01,513.02,41.99,23.67,1.03,0.0,0.39801
20200717:0910,543.88,710.01,51.97,24.7,1.59,0.0,0.54388
20200717:1010,623.73,829.41,60.48,24.95,1.86,0.0,0.62373
20200717:1110,639.2,863.44,65.62,25.08,1.52,0.0,0.6392
